UID,day,trans_amt,bal,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1,device_code2,device_code3,device1,device2,mac1,ip1,amt_src2,acc_id2,acc_id3,geo_code,trans_type2,market_code,market_type,ip1_sub
12062,1,27282.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12064,15,20825.0,28734.0,2,4,3,1,0,3,2,1,1,0,1,1,1,6,3,0,0,1,3,1,1,6
12065,13,85563.0,59264.0,2,4,3,0,0,4,2,2,2,0,1,2,1,4,3,1,1,1,2,2,1,3
12066,2,5636.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12067,74,7814.0,92112.0,2,3,21,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
12068,2,21946.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
12069,7,29240.0,700.0,2,3,3,0,0,3,1,1,1,0,1,1,1,3,2,0,0,1,2,1,1,3
12070,5,67367.0,500.0,2,4,2,0,0,2,1,1,1,0,1,1,1,2,2,0,0,1,2,1,1,2
12071,21,63256.0,46947.0,2,5,5,0,0,4,5,2,2,0,1,2,2,4,4,1,1,1,2,1,1,2
12072,6,8754.0,600.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,1
12073,4,8689.0,400.0,2,4,2,0,0,2,1,1,1,1,2,2,1,1,2,1,1,1,2,0,0,1
12074,41,888067.0,4100.0,2,5,2,1,0,2,2,1,1,0,1,1,1,18,3,0,0,3,2,4,1,14
12075,1,6188.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12076,25,950334.0,96613.0,2,2,2,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,1
12077,6,26258.0,600.0,1,2,4,1,0,1,1,1,1,0,1,1,1,4,1,0,0,1,2,0,0,3
12078,3,16608.0,11173.0,1,1,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12079,1,63435.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
12080,11,11153.0,1100.0,1,3,2,0,2,1,0,1,1,0,1,1,1,2,1,0,0,1,2,0,0,2
12081,26,129746.0,6008756.0,2,3,3,0,0,2,1,1,1,0,1,1,1,11,2,0,0,2,2,2,1,11
12082,13,36634.0,76430.0,2,3,5,0,0,2,5,0,0,1,1,1,0,4,2,0,0,0,2,2,1,2
12083,3,10220.0,300.0,1,1,1,0,0,1,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,3
12085,5,63836.0,123809.0,2,4,2,0,0,3,1,1,1,0,1,1,1,2,2,0,0,1,1,3,2,2
12086,72,7610.0,29373.0,2,3,24,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
12087,11,18467.0,3818.0,2,4,3,0,0,4,2,2,2,1,3,3,2,7,3,1,1,1,2,1,1,7
12088,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12089,49,2026300.0,92944.0,2,4,4,0,0,3,43,1,1,1,2,2,1,5,2,0,0,1,2,1,1,5
12090,9,70267.0,900.0,2,4,3,1,0,3,2,1,1,0,1,1,1,3,3,0,0,1,2,2,1,3
12091,6,16908.0,600.0,2,4,2,0,0,2,2,2,2,0,2,2,2,6,2,1,1,1,2,0,0,6
12092,6,29956.0,16908.0,2,5,4,0,0,4,2,1,1,1,2,2,1,3,3,1,1,1,2,1,1,3
12093,1,915.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12094,11,83730.0,1100.0,1,3,4,0,0,1,1,1,1,0,1,1,1,10,2,0,0,1,1,0,0,10
12095,4,44614.0,6021.0,2,3,2,0,0,2,2,1,1,0,1,1,1,2,2,1,1,1,2,0,0,2
12096,5,22788.0,500.0,2,3,3,0,0,2,1,0,0,1,1,1,0,3,2,0,0,1,2,1,1,3
12097,30,370250.0,4858.0,2,5,4,1,0,3,3,1,1,0,1,1,1,5,5,0,0,1,2,8,2,5
12098,9,69365.0,900.0,2,4,2,0,0,3,1,1,1,0,1,1,1,5,2,0,0,1,2,3,1,5
12099,17,68722.0,380873.0,2,5,3,0,0,3,3,1,1,0,1,1,1,9,4,0,0,1,2,2,1,9
12100,3,8454.0,26003.0,1,2,2,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0
12101,54,58216414.0,2574745.0,3,10,16,1,1,8,5,2,3,0,2,2,2,15,6,2,3,1,4,1,1,15
12102,10,93963.0,50149.0,2,6,3,0,0,3,3,1,1,0,1,1,1,4,3,0,0,1,2,1,1,4
12103,13,29238.0,98994.0,2,3,6,0,0,2,4,0,0,1,1,1,0,5,2,0,0,0,2,3,1,5
12104,4,12380.0,400.0,2,4,2,0,0,2,2,1,1,0,1,1,1,2,4,0,0,1,1,1,1,1
12105,36,239261.0,7612.0,2,6,3,0,0,3,5,3,2,0,2,3,3,4,5,3,2,1,2,0,0,4
12106,21,91064.0,2100.0,2,6,3,0,0,3,2,2,2,0,1,1,1,13,4,0,0,1,2,2,1,13
12107,3,64993.0,71073.0,2,2,2,0,0,2,1,1,1,0,1,1,1,3,1,0,0,1,2,0,0,3
12108,1,2002.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
12109,6,44093.0,247398.0,2,4,2,0,0,3,2,1,1,0,1,1,1,3,3,0,0,1,2,2,1,3
12110,6,107154.0,600.0,2,3,2,0,0,2,2,2,2,1,3,3,2,2,2,2,1,2,1,0,0,2
12111,12,29195.0,1200.0,2,5,2,1,0,3,2,1,1,0,1,1,1,3,2,0,0,2,2,2,1,3
12112,2,217661.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
12113,2,12432.0,200.0,2,2,2,0,0,2,1,1,1,0,1,1,1,2,2,0,0,1,2,0,0,2
12114,118,857128.0,11800.0,1,2,1,0,0,1,0,0,0,2,2,2,0,20,0,0,0,1,1,0,0,19
12115,4,111848.0,400.0,2,4,2,0,0,2,1,2,1,0,2,2,2,1,2,1,1,1,2,0,0,1
12116,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12117,6,22345.0,600.0,2,3,4,0,0,2,1,1,1,0,1,1,1,6,2,1,1,1,2,0,0,6
12118,3,4104.0,300.0,1,1,1,0,0,1,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,3
12119,13,36634.0,139032.0,2,3,5,0,0,2,5,0,0,1,1,1,0,4,2,0,0,0,2,2,1,4
12120,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
12121,2,8854.0,200.0,1,1,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,2
12122,15,50968.0,1500.0,2,3,5,0,0,2,4,9,1,0,1,1,2,7,2,4,1,1,2,2,1,5
12123,38,183697.0,79988.0,2,6,9,2,0,3,13,1,1,0,1,1,1,13,7,0,0,1,3,4,2,8
12124,1,4027.0,100.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
12125,2,28197.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12127,23,258791.0,1350078.0,2,5,5,1,0,4,2,0,0,1,1,1,0,4,4,1,4,1,3,2,1,3
12128,23,383322.0,2300.0,2,4,6,0,3,2,1,1,1,0,1,1,1,5,2,0,0,1,3,0,0,5
12129,20,78405.0,2000.0,2,4,2,0,0,2,3,4,4,0,3,4,4,5,2,3,1,1,2,0,0,5
12130,73,325600.0,7300.0,2,3,2,0,0,3,2,2,2,1,3,3,2,8,1,2,2,2,2,0,0,7
12131,2,2918.0,200.0,2,2,2,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,1
12132,75,972311.0,1148575.0,2,5,5,3,0,6,5,2,2,1,3,3,2,16,4,4,25,1,3,2,2,13
12133,2,204.0,200.0,2,2,2,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,1
12134,1,28149.0,100.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12135,7,167054.0,182247.0,2,4,2,0,0,3,2,1,1,0,1,1,1,3,2,0,0,1,2,1,1,3
12136,3,7095.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
12137,12,12202.0,1200.0,1,2,2,0,0,1,0,0,0,1,1,1,0,4,1,0,0,1,1,2,1,4
12138,31,219243.0,5412921.0,2,3,5,2,0,2,3,0,0,1,1,1,0,4,2,0,0,1,2,4,1,4
12139,17,118247.0,228548.0,2,5,3,0,0,3,2,1,1,0,1,1,1,11,3,0,0,1,2,1,1,11
12140,43,3406715.0,146588.0,3,6,8,1,0,3,6,1,1,1,1,1,1,11,4,1,0,1,3,0,0,10
12141,9,33517.0,900.0,2,3,2,0,0,2,1,1,0,0,1,1,1,5,2,0,0,1,2,2,1,5
12142,1,8254.0,100.0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1
12143,1,2231.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
12144,7,14290.0,700.0,2,3,4,0,0,2,1,2,2,0,2,2,2,4,1,1,1,2,2,0,0,3
12145,5,19518.0,500.0,2,4,3,0,0,2,1,1,1,0,1,1,1,2,3,0,0,1,2,1,1,2
12146,2,92349.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,0,0,0,1
12147,1,2818.0,10429.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12148,9,79725.0,900.0,1,3,4,0,0,1,1,0,0,1,1,1,0,4,2,0,0,1,1,0,0,4
12149,23,1377091.0,67156.0,2,6,4,0,0,3,8,1,1,0,1,1,1,8,6,3,3,3,1,4,1,7
12150,10,18938.0,11916.0,2,3,3,0,0,2,2,1,1,0,1,1,1,4,2,0,0,2,2,0,0,4
12151,6,49201.0,600.0,1,3,2,0,0,1,1,0,0,1,1,1,0,3,3,0,0,1,0,1,1,3
12152,9,72902.0,900.0,2,3,2,0,0,2,1,1,1,0,1,1,1,4,2,0,0,1,2,1,1,2
12153,18,511281.0,1800.0,2,7,6,1,0,4,8,0,0,1,1,1,0,4,6,2,1,0,2,4,2,3
12154,5,130703.0,530.0,2,3,2,0,0,3,1,0,0,1,1,1,0,3,1,0,0,2,2,2,1,3
12155,71,7508.0,71943.0,2,3,21,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
12156,6,169753.0,5193.0,2,6,4,0,0,4,2,0,0,1,1,1,0,4,4,0,0,1,2,1,1,4
12157,29,59489.0,2900.0,2,5,3,0,0,4,4,3,3,0,3,3,3,7,3,2,1,1,2,1,1,6
12158,2,99389.0,200.0,2,2,2,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,1
12159,5,23603.0,500.0,1,2,2,0,0,1,0,1,1,0,1,1,1,3,1,0,0,1,1,1,1,3
12160,3,4648.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,2,2,1,1,1,2,0,0,2
12161,3,5736.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
12162,5,10827.0,500.0,1,1,1,0,0,1,1,0,0,1,1,1,0,5,1,0,0,0,1,0,0,5
12163,5,9196.0,500.0,2,3,2,0,0,2,1,2,2,0,1,2,2,2,2,1,1,1,2,0,0,2
12164,3,5736.0,300.0,1,2,1,0,0,1,0,1,1,0,1,1,1,2,1,0,0,1,1,0,0,1
12165,33,167797.0,240016.0,2,6,6,0,0,4,2,1,1,0,1,1,1,13,4,1,1,2,2,2,1,10
12166,7,33832.0,2419.0,2,5,4,0,0,3,2,1,1,0,1,1,1,4,3,0,0,2,2,2,1,3
12167,4,1484.0,400.0,2,2,2,0,0,2,1,2,3,0,2,2,2,2,1,1,1,1,2,0,0,2
12168,1,13764.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12169,6,89730.0,600.0,1,2,1,0,0,1,2,1,1,0,1,1,1,3,3,0,0,1,0,0,0,3
12170,5,11372.0,500.0,2,3,2,0,0,2,1,2,2,0,1,2,2,3,2,1,1,1,2,0,0,3
12171,6,14807.0,82147.0,2,4,3,0,0,3,3,0,0,1,1,1,0,3,3,1,2,0,2,1,1,3
12172,35,441969.0,10861.0,2,7,10,3,0,5,10,1,0,1,2,2,1,10,8,3,2,1,3,6,2,8
12173,39,32427639.0,1569186.0,2,5,9,1,1,7,5,1,1,0,1,1,1,15,7,1,5,2,4,1,1,14
12174,10,25146.0,70930.0,1,3,3,0,0,2,3,0,0,1,1,1,0,3,2,0,0,0,1,2,1,3
12175,20,251084.0,80146.0,2,5,3,3,0,3,2,1,1,0,1,1,1,5,2,0,0,1,3,1,1,2
12176,62,333009.0,6200.0,2,5,3,0,0,3,10,11,8,0,5,8,10,19,3,9,32,1,2,3,1,18
12177,8,17908.0,800.0,2,7,2,2,0,3,2,0,0,1,1,1,0,2,3,0,0,1,2,1,1,2
12178,95,2044783.0,9500.0,2,4,2,0,0,2,1,0,0,1,1,1,0,16,2,1,1,1,2,0,0,14
12179,1,26932.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
12180,3,13890.0,300.0,1,2,2,0,0,1,1,1,1,0,1,1,1,2,1,0,0,0,1,0,0,2
12181,8,1579656.0,32210.0,2,4,3,0,0,3,2,1,1,0,1,1,1,3,3,0,0,1,1,2,1,3
12182,19,614595.0,489389.0,2,6,4,0,0,5,2,1,1,0,1,1,1,12,4,1,6,0,2,1,1,12
12183,4,42912.0,400.0,1,2,1,0,0,1,1,0,0,1,1,1,0,2,2,0,0,1,0,0,0,2
12184,4,9913.0,400.0,2,3,3,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
12185,1,2818.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12186,18,153591.0,81402049.0,2,4,7,1,0,4,2,0,0,1,1,1,0,6,3,1,1,2,3,2,1,6
12187,7,52385.0,33319.0,2,4,3,0,0,4,3,2,2,1,3,3,2,3,2,2,1,1,2,2,1,3
12188,9,32736.0,900.0,2,5,3,1,0,3,2,0,0,1,1,1,0,3,3,0,0,1,3,1,1,3
12189,5,318074.0,500.0,2,4,3,0,0,2,1,0,0,1,1,1,0,3,4,0,0,2,1,1,1,3
12190,41,10070660.0,9148671.0,2,5,8,5,0,5,4,1,1,0,1,1,1,9,6,1,2,1,3,4,2,9
12191,1,6352.0,100.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
12192,18,11734614.0,87332.0,2,6,4,1,1,4,4,2,2,1,3,3,2,4,4,4,2,2,4,1,1,4
12193,21,538028.0,1488445.0,2,5,5,0,0,7,3,2,2,0,2,2,1,13,4,3,6,2,2,2,1,13
12194,3,1657.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,2,2,1,1,1,2,0,0,2
12195,18,43345.0,12584.0,2,6,4,0,0,3,4,0,0,1,2,1,0,4,4,0,0,1,2,4,1,4
12196,1,13528.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,32,276557.0,19493.0,2,7,11,1,0,2,2,0,0,1,1,1,0,5,5,0,0,1,3,1,1,2
12198,27,125219.0,5520.0,2,5,3,3,0,4,10,0,0,8,1,6,0,7,5,8,8,2,2,2,1,5
12199,8,78770.0,184213.0,2,3,2,0,0,2,1,1,1,0,1,1,1,2,2,0,0,1,2,0,0,2
12200,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12201,4,7411.0,400.0,1,2,1,0,0,1,1,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
12202,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12203,12,13591.0,1200.0,2,4,5,0,0,2,3,0,0,4,1,2,0,6,2,3,1,1,2,0,0,5
12204,8,65927.0,800.0,1,2,4,2,0,1,1,1,1,1,2,2,1,2,2,0,0,2,2,0,0,2
12205,6,22872.0,600.0,2,3,2,0,0,3,1,1,1,0,1,1,1,3,2,0,0,2,2,2,1,2
12206,6,11343.0,12094.0,2,2,2,0,0,2,1,1,1,0,1,1,1,4,1,0,0,1,2,0,0,4
12207,6,16908.0,600.0,1,3,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
12208,2,27382.0,200.0,1,2,1,0,0,1,1,0,0,1,1,1,0,1,2,0,0,1,0,0,0,1
12209,73,7712.0,76356.0,2,3,23,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
12210,3,161221.0,300.0,2,3,2,0,0,3,1,1,1,0,1,1,1,2,2,0,0,1,2,1,1,2
12211,3,8997.0,300.0,2,2,3,0,0,2,1,2,0,0,2,2,2,2,1,1,1,1,2,0,0,2
12212,3,2063020.0,300.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12213,4,11814.0,400.0,2,3,3,0,0,2,1,1,2,1,2,2,1,3,2,1,1,1,2,0,0,3
12214,11,34163.0,16946.0,1,2,2,3,0,3,7,0,0,5,2,4,0,5,5,5,2,2,2,2,1,4
12215,1,2818.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12216,13,39930.0,1300.0,2,3,2,3,0,2,4,0,0,0,0,0,0,0,3,0,0,0,1,3,1,0
12217,57,2789184.0,120766777.0,3,9,7,0,0,8,8,0,0,1,1,2,0,8,5,2,6,1,2,3,1,7
12218,1,2818.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12219,2,5636.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12220,7,17271.0,15623.0,2,4,4,0,0,4,3,0,0,2,1,2,0,4,3,2,2,0,2,1,1,4
12221,7,45619.0,700.0,2,5,2,0,0,3,2,1,1,0,1,1,1,1,3,0,0,1,1,1,1,1
12222,35,23807.0,3500.0,2,3,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12223,9,14215.0,900.0,1,2,1,0,0,1,0,1,1,0,1,1,1,5,1,0,0,1,1,0,0,5
12224,27,36606798.0,317302.0,3,6,6,0,0,7,2,2,2,0,1,2,1,11,4,2,5,1,2,1,1,11
12225,1,10701.0,100.0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
12226,4,103149.0,400.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
12227,1,13691.0,371.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
12228,1,7792.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
12229,4,5836.0,416.0,2,3,3,0,0,4,2,2,2,0,2,2,2,1,3,1,1,1,2,1,1,1
12230,3,8454.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,1,2,1,1,1,2,0,0,1
12231,6,27083.0,7716.0,2,6,4,0,0,3,2,1,1,0,1,1,1,3,3,0,0,1,2,1,1,3
12232,16,3135130.0,1600.0,3,7,8,1,0,7,2,1,1,0,1,1,1,7,5,2,2,1,3,2,1,5
12233,9,14490.0,900.0,2,3,2,0,0,2,3,4,5,0,2,4,2,6,2,3,1,2,2,0,0,6
12234,10,521466.0,1000.0,2,3,4,0,0,2,1,0,0,1,1,1,0,6,2,1,2,1,2,2,1,4
12235,6,39740.0,600.0,2,4,3,0,0,2,1,1,1,0,1,1,1,2,2,0,0,1,2,2,1,2
12236,2,4277.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12237,6,31587.0,600.0,1,2,1,0,0,1,1,1,2,0,1,1,1,3,2,0,0,1,1,2,1,3
12238,3,17151.0,300.0,2,2,2,0,0,2,2,3,3,0,1,3,2,3,1,2,1,2,2,0,0,3
12239,6,80623.0,64892.0,2,3,3,1,0,4,1,0,0,1,1,1,0,3,2,1,1,1,3,1,1,3
12240,15,44310.0,88292.0,2,4,5,0,0,4,4,2,2,1,3,3,2,9,3,2,1,1,2,2,1,8
12241,132,11942543.0,766729.0,2,5,8,0,0,3,2,1,1,0,1,1,1,21,4,1,9,2,2,0,0,17
12242,2,3189.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12243,2,4277.0,200.0,1,2,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1
12244,11,63891.0,1284.0,2,6,4,0,0,3,3,1,1,0,1,1,1,5,3,0,0,1,2,1,1,5
12245,4,18067.0,400.0,2,3,2,0,0,2,2,1,1,1,2,2,1,2,3,1,1,1,2,0,0,2
12246,11,38903.0,1405.0,2,5,3,1,0,5,3,1,1,2,2,3,1,4,3,3,2,2,2,2,1,4
12247,2,5636.0,200.0,1,2,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1
12248,7,72459.0,700.0,2,3,4,0,0,2,1,1,1,0,1,1,1,3,1,0,0,1,2,0,0,2
12249,4,2028.0,400.0,2,3,2,0,0,2,1,2,2,0,1,2,2,1,2,1,1,1,2,0,0,1
12250,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12251,3,7078.0,35657.0,1,3,2,0,0,2,2,0,0,1,1,1,0,1,2,0,0,1,1,1,1,1
12252,42,421300.0,4200.0,2,4,4,0,0,3,2,1,1,0,1,1,1,13,3,1,1,1,2,0,0,13
12253,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12254,10,28180.0,1000.0,1,3,1,0,0,1,1,1,1,0,1,1,1,5,2,0,0,1,1,2,1,2
12255,37,312864.0,381962.0,2,3,8,1,0,5,6,3,3,1,4,4,2,16,3,4,3,1,3,3,1,13
12256,5,4847.0,500.0,2,4,3,0,0,3,2,2,2,0,2,2,2,2,4,1,1,1,2,0,0,2
12257,49,898124.0,8297411.0,2,5,4,1,0,5,2,2,2,0,2,2,2,6,3,2,2,2,3,1,1,6
12258,18,2423240.0,9933841.0,2,5,5,0,0,4,2,1,1,0,1,1,1,10,4,1,2,1,2,1,1,8
12259,7,9142.0,2042.0,2,4,3,1,0,3,3,0,0,2,2,2,0,2,3,1,1,1,3,0,0,2
12260,27,50685090.0,2700.0,3,9,8,0,2,6,2,1,1,0,1,1,1,4,5,1,2,2,3,2,1,4
12261,12,317728.0,1200.0,2,5,4,0,0,3,3,0,0,1,1,1,0,7,4,0,0,1,1,2,2,7
12262,1,34622.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12263,23,119701.0,2300.0,2,5,4,0,0,3,3,1,1,0,1,1,1,11,4,0,0,2,2,5,2,11
12264,18,191419.0,638886.0,2,4,6,0,1,2,6,2,2,0,1,2,2,6,3,0,0,2,3,0,0,6
12265,15,64035.0,1520.0,2,5,3,0,0,4,3,1,1,3,4,3,1,8,3,2,1,1,2,1,1,8
12266,10,73324.0,1880.0,2,5,5,1,0,4,2,2,2,0,1,2,1,6,3,1,1,1,3,1,1,6
12267,20,38964.0,18740.0,2,4,3,0,0,4,2,2,2,0,2,2,2,7,2,1,1,1,2,1,1,7
12268,4,33425.0,400.0,2,3,2,0,0,3,2,1,1,0,1,1,1,3,2,0,0,3,2,1,1,3
12269,60,2320110.0,39852.0,2,4,4,0,0,4,3,2,2,0,1,1,2,21,4,2,9,1,2,1,1,20
12270,5,8654.0,500.0,1,2,2,0,0,1,0,0,0,1,1,1,0,3,0,0,0,1,1,0,0,3
12271,27,180734.0,2700.0,2,3,10,0,0,2,0,0,0,1,1,1,0,9,1,0,0,1,2,0,0,4
12272,6,8754.0,600.0,1,3,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,0,0,3
12273,8,56617.0,21308.0,2,4,3,0,0,3,3,1,1,0,1,1,1,2,4,0,0,2,2,4,1,2
12274,25,4072845.0,40519.0,2,5,3,0,0,5,3,2,2,0,2,2,2,7,4,2,9,1,2,0,0,7
12275,29,232683.0,2900.0,2,5,3,0,0,2,3,3,3,0,1,2,3,15,3,2,1,1,2,0,0,15
12276,5,12731.0,8654.0,2,3,2,0,0,3,1,2,2,0,2,2,2,3,1,0,0,1,2,1,1,3
12277,7,98282.0,4407377.0,2,3,3,1,0,3,1,0,0,1,1,1,0,3,1,0,0,1,3,3,1,3
12278,2,2918.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
12279,36,54936.0,6726.0,2,5,7,0,0,3,2,1,1,0,1,1,1,15,3,0,0,1,2,3,1,15
12280,3,27210.0,300.0,2,2,3,0,0,3,2,0,0,2,2,2,0,1,2,1,1,1,2,0,0,1
12281,3,16608.0,300.0,1,2,1,0,0,1,0,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
12282,14,117782.0,1400.0,2,3,3,0,0,2,1,2,1,0,2,2,2,1,1,1,1,1,2,0,0,1
12283,3,18104.0,300.0,2,2,2,0,0,3,2,0,0,2,2,2,0,2,1,2,2,1,1,0,0,2
12284,11,28548.0,1100.0,2,4,2,0,0,2,1,2,1,0,2,2,2,1,2,1,1,1,2,0,0,1
12285,20,74024.0,2000.0,2,5,3,0,0,3,4,2,1,2,3,4,2,8,3,3,2,1,2,2,1,7
12286,3,2745.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,1,2,2,1,1,1,2,0,0,2
12287,4,8281.0,400.0,2,4,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
12288,15,35475.0,1500.0,2,3,3,0,0,3,2,2,3,0,2,2,2,6,1,2,2,1,2,0,0,5
12289,1,5917.0,100.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12290,1,698.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
12292,7,53407.0,700.0,2,5,3,0,0,3,2,1,1,0,1,1,1,2,3,0,0,1,1,2,1,2
12293,1,11000.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12294,3,8454.0,300.0,2,2,2,0,0,2,1,2,0,0,2,2,2,1,1,1,1,1,2,0,0,1
12295,20,94148.0,267117.0,2,5,5,0,0,5,4,2,2,0,2,2,2,10,5,2,2,2,2,2,1,9
12296,8,27980.0,12498.0,2,3,3,0,0,3,3,2,2,0,2,2,2,2,3,1,1,1,1,0,0,2
12297,3,8182.0,300.0,1,3,1,0,0,1,1,1,1,0,1,1,1,2,2,0,0,1,1,0,0,2
12298,3,25034.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,2,2,2,1,1,1,2,0,0,2
12299,19,194688.0,4301.0,2,5,3,0,0,4,2,2,2,0,1,2,1,7,3,1,1,2,2,1,1,7
12300,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
