UID,day,success,mode,os,version,device1,device2,device_code1,device_code2,device_code3,mac1,mac2,ip1,ip2,wifi,geo_code,ip1_sub,ip2_sub
13715,21,21.0,5,1,1,1,1,1,2,0,1,1,1,0,0,1,1,0
13716,950,915.0,14,2,2,2,2,0,0,1,0,0,41,3,6,4,33,3
13717,30,30.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,3,0
13718,97,75.0,11,2,2,2,2,2,3,0,2,2,12,1,2,1,12,1
13720,18,17.0,5,3,2,1,1,1,1,0,2,2,4,0,1,2,4,0
13721,13,11.0,8,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13722,44,43.0,7,2,2,1,1,1,2,0,0,1,6,2,1,2,5,2
13723,89,88.0,8,1,1,1,1,1,4,0,1,1,15,0,6,1,12,0
13725,47,47.0,3,1,2,1,1,0,0,1,0,0,12,0,4,0,7,0
13726,213,210.0,13,2,2,1,1,1,2,0,0,1,39,15,2,3,32,14
13727,22,22.0,3,1,1,1,1,1,1,0,0,1,8,0,2,2,8,0
13728,9,9.0,5,1,2,2,2,0,0,2,0,0,2,0,2,1,2,0
13729,41,39.0,7,2,1,1,1,1,2,0,0,1,6,1,1,1,6,1
13730,18,16.0,2,3,1,1,1,1,2,0,0,1,5,0,2,2,4,0
13731,61,45.0,5,2,1,1,1,1,2,0,1,1,3,0,0,1,3,0
13732,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13733,9,9.0,1,1,1,1,1,1,2,0,0,1,5,0,1,1,3,0
13734,40,39.0,9,2,2,1,1,1,2,0,1,1,6,1,0,2,6,1
13735,6,6.0,2,1,1,1,2,0,0,1,0,0,2,0,1,0,2,0
13736,78,61.0,11,3,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13737,6,6.0,1,1,2,1,1,1,2,0,0,1,2,0,2,1,2,0
13738,11,8.0,3,2,1,1,1,1,1,0,0,1,2,0,0,1,2,0
13740,27,21.0,6,1,2,2,2,2,3,0,1,2,7,0,2,2,5,0
13741,51,42.0,5,1,2,1,1,1,2,0,1,1,6,0,0,1,6,0
13742,13,12.0,7,3,1,1,1,1,2,0,1,1,2,0,1,1,2,0
13743,26,24.0,8,2,1,1,1,1,1,0,1,1,6,1,2,1,6,1
13745,26,17.0,3,2,1,1,1,1,1,0,0,1,3,0,1,1,3,0
13746,43,43.0,7,2,1,1,1,1,2,0,1,1,3,1,1,1,2,1
13747,9,6.0,5,2,1,1,1,1,1,0,1,1,2,0,0,1,2,0
13748,8,7.0,3,2,2,1,2,0,0,1,0,0,2,0,0,0,2,0
13749,55,45.0,5,3,2,1,1,1,3,1,1,1,10,0,4,1,7,0
13750,14,13.0,10,1,1,1,1,1,1,0,1,2,1,0,0,0,1,0
13752,14,14.0,5,1,1,1,1,1,2,0,1,2,3,0,1,1,3,0
13753,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13754,9,5.0,3,2,2,1,1,1,1,0,0,1,2,0,1,1,2,0
13755,17,17.0,2,1,2,1,1,1,2,0,0,1,4,0,3,1,4,0
13756,42,37.0,5,2,2,1,1,2,2,0,1,1,6,0,4,1,5,0
13757,10,10.0,2,1,2,1,1,1,1,0,0,2,5,0,0,1,5,0
13758,8,0.0,2,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
13759,11,10.0,7,3,2,2,2,1,1,1,1,2,2,0,1,1,2,0
13760,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,0,1,2,0
13761,13,8.0,7,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13762,148,135.0,6,1,2,1,1,1,2,0,1,1,15,0,4,1,12,0
13763,6,6.0,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
13764,24,18.0,5,2,2,1,1,0,0,1,0,0,6,0,0,0,5,0
13765,11,11.0,1,1,1,1,1,0,0,1,0,0,6,0,1,1,6,0
13766,9,9.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
13768,25,18.0,13,3,2,3,3,2,2,1,1,2,3,0,1,1,3,0
13769,48,48.0,2,1,2,1,1,1,2,0,0,1,14,0,3,1,12,0
13771,23,20.0,4,1,3,1,1,1,4,0,1,1,4,0,1,1,4,0
13773,3,3.0,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
13774,19,17.0,9,3,1,1,1,1,2,0,1,1,2,1,0,2,2,1
13775,12,9.0,9,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13777,5,5.0,5,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
13778,4,3.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13779,12,8.0,3,2,1,1,1,0,0,1,0,0,3,0,0,1,3,0
13780,30,25.0,3,2,1,1,1,1,1,0,0,1,4,0,0,1,4,0
13782,41,33.0,15,2,1,1,1,1,1,0,1,2,2,0,2,1,2,0
13783,20,20.0,2,1,1,1,1,1,2,0,0,1,2,0,0,1,2,0
13784,10,8.0,8,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0
13785,8,7.0,6,1,1,1,1,1,1,0,1,2,1,0,0,0,1,0
13786,9,8.0,6,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
13787,139,137.0,14,2,2,1,1,1,2,0,1,1,21,2,2,2,19,2
13788,22,20.0,9,2,2,1,1,0,0,1,0,0,4,1,3,1,4,1
13789,275,270.0,11,2,2,1,1,1,2,0,1,2,18,2,3,2,14,2
13790,9,8.0,7,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
13791,9,7.0,5,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13792,8,8.0,4,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
13793,72,65.0,18,2,1,2,2,2,3,0,2,3,13,2,0,1,13,2
13794,273,269.0,15,2,2,2,1,1,2,0,1,1,20,15,4,2,17,13
13795,74,74.0,7,2,2,1,2,2,2,0,0,2,8,2,3,1,6,1
13797,14,13.0,6,2,2,1,1,1,2,0,0,1,2,1,2,1,2,1
13798,29,28.0,4,1,2,1,1,1,2,0,1,1,6,0,1,1,5,0
13799,12,10.0,2,2,1,1,1,1,0,0,0,1,2,0,1,1,2,0
13800,5,3.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13801,55,50.0,6,2,2,1,1,1,2,0,0,1,9,3,1,3,7,3
13802,19,16.0,4,2,2,1,1,1,1,0,1,1,3,0,0,1,3,0
13803,187,183.0,15,3,2,1,1,1,2,0,1,1,18,11,2,1,13,8
13804,76,31.0,3,2,2,2,0,1,1,0,0,0,5,0,0,0,5,0
13805,53,50.0,9,2,2,1,1,1,2,0,0,1,5,2,1,1,5,2
13807,81,72.0,5,2,2,1,1,1,2,0,2,1,10,0,3,1,10,0
13808,14,14.0,2,1,1,1,1,1,1,0,0,1,4,0,2,1,4,0
13809,21,15.0,7,3,2,2,2,1,1,1,1,1,5,0,1,1,5,0
13810,13,12.0,8,2,1,1,1,0,0,1,0,0,2,0,0,1,2,0
13811,44,38.0,3,2,2,1,1,1,2,0,0,1,4,0,0,1,4,0
13812,66,65.0,6,2,2,1,1,2,2,0,0,1,7,1,1,1,7,1
13813,11,8.0,2,2,1,1,1,0,0,1,0,0,2,0,0,1,2,0
13814,124,117.0,7,2,2,1,1,1,2,1,1,1,22,0,4,1,14,0
13815,28,25.0,8,2,2,1,1,1,2,0,0,1,4,1,1,4,4,1
13816,8,5.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13817,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13819,22,21.0,6,3,1,2,1,1,1,0,2,2,1,0,1,2,1,0
13820,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13821,52,38.0,7,3,1,1,2,0,0,1,0,0,4,1,2,1,4,1
13822,6,4.0,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13824,10,10.0,2,1,2,1,1,1,1,0,0,1,3,0,0,1,3,0
13825,7,7.0,5,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
13826,15,13.0,4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13827,5,4.0,4,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13829,18,14.0,3,2,1,1,1,1,1,0,0,1,3,0,1,2,3,0
13830,31,22.0,5,2,1,1,1,1,1,0,1,1,4,0,0,1,4,0
13831,157,149.0,14,2,2,2,1,2,2,0,2,2,15,9,2,3,10,5
13832,24,24.0,3,1,2,1,1,1,2,0,1,1,5,0,2,1,5,0
13834,92,71.0,5,2,1,1,1,1,2,0,1,1,14,0,1,2,14,0
13835,9,9.0,1,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
13836,16,15.0,7,2,2,1,1,0,0,1,0,0,5,1,0,0,5,1
13837,12,9.0,3,2,1,1,2,0,0,1,0,0,2,0,0,0,2,0
13838,67,62.0,12,2,2,1,1,1,2,0,1,1,7,4,2,2,7,4
13839,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,0,1,1,0
13840,85,84.0,14,2,2,1,1,1,2,0,1,1,8,5,2,1,7,5
13841,19,19.0,5,2,1,1,1,1,2,0,0,1,3,1,2,1,3,1
13842,62,62.0,6,2,2,1,1,1,2,0,1,1,5,1,0,4,5,1
13843,22,20.0,13,2,1,1,1,1,1,0,0,2,2,2,0,1,2,2
13845,9,9.0,5,1,1,1,1,1,1,0,1,1,2,0,0,1,2,0
13846,5,3.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13847,80,79.0,10,2,1,1,1,1,2,0,1,1,9,4,1,1,7,3
13848,11,9.0,4,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0
13849,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
13850,1,1.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13851,181,174.0,7,1,2,3,2,3,6,0,2,4,17,0,6,2,15,0
13852,115,101.0,17,2,2,2,2,2,3,0,2,3,14,7,1,1,14,7
13853,66,62.0,3,3,2,1,1,1,2,0,0,1,8,0,3,1,6,0
13854,88,70.0,6,2,2,1,1,1,2,0,0,1,7,2,1,1,2,1
13855,9,9.0,1,1,2,1,1,1,2,0,0,1,2,0,2,1,2,0
13856,172,167.0,14,2,2,1,1,1,2,0,1,1,15,2,0,4,15,2
13857,117,113.0,7,2,2,1,1,0,0,1,0,0,13,9,1,1,13,9
13858,26,24.0,6,1,1,1,1,1,2,0,1,1,2,0,1,2,2,0
13859,88,84.0,13,2,3,2,2,2,3,0,1,2,12,5,3,1,10,4
13860,4,4.0,2,1,1,1,2,0,0,1,0,0,2,0,2,0,2,0
13861,184,112.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
13862,11,10.0,10,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
13863,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13864,25,24.0,6,2,2,1,1,1,1,0,0,1,4,1,2,1,4,1
13865,7,7.0,5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13866,57,45.0,16,2,2,3,3,4,6,0,2,4,8,1,2,1,7,1
13867,43,37.0,5,2,1,1,1,0,0,1,0,0,3,0,0,1,3,0
13868,19,18.0,10,1,1,1,1,0,0,1,0,0,6,0,0,1,3,0
13869,23,23.0,2,1,2,1,1,0,0,1,0,0,7,0,2,0,6,0
13871,21,20.0,7,2,1,1,1,1,1,0,0,1,2,1,0,1,2,1
13872,20,15.0,8,2,1,1,1,0,0,1,0,0,2,1,1,1,2,1
13873,189,157.0,17,3,3,7,7,2,3,6,1,4,21,7,6,1,13,5
13874,20,20.0,3,1,2,1,1,1,2,0,1,1,6,0,2,1,5,0
13875,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13876,4,3.0,4,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13877,10,9.0,3,2,1,1,1,0,0,1,0,0,3,0,0,0,2,0
13878,14,13.0,2,3,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13879,58,58.0,8,2,2,1,1,1,2,0,1,1,13,4,1,1,11,3
13880,9,9.0,4,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1
13881,70,70.0,9,2,2,1,1,1,3,0,0,1,10,5,1,2,6,4
13884,54,54.0,5,2,2,1,1,1,2,0,0,1,10,1,0,2,8,1
13885,71,68.0,6,2,3,2,1,1,2,0,0,2,16,1,1,1,16,1
13886,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13887,43,39.0,5,2,2,1,1,1,2,0,1,1,3,0,2,1,3,0
13888,14,13.0,8,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13889,22,20.0,6,1,1,1,1,1,3,0,1,2,3,0,0,1,3,0
13890,16,16.0,6,2,1,1,1,1,1,0,0,1,3,1,0,3,3,1
13891,414,408.0,10,2,2,1,1,1,2,0,1,1,25,1,1,2,23,1
13892,52,50.0,9,2,2,1,1,1,2,0,0,1,8,4,1,1,5,2
13893,5,4.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13895,5,5.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13896,42,17.0,3,2,1,1,1,1,2,0,0,2,3,0,1,1,3,0
13897,36,26.0,4,2,2,1,1,1,2,1,0,1,6,0,2,1,5,0
13899,43,43.0,2,1,2,1,1,1,1,0,0,1,8,0,4,2,8,0
13900,13,12.0,2,2,1,1,1,1,2,0,0,1,2,0,1,1,2,0
13901,61,60.0,12,2,2,1,1,1,2,0,0,2,6,4,1,2,6,4
13902,1,0.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13903,11,9.0,7,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
13904,78,73.0,9,2,1,1,1,1,4,0,1,1,10,1,0,2,10,1
13905,10,10.0,3,1,1,1,1,0,0,1,0,0,3,0,0,1,3,0
13906,19,17.0,6,2,2,2,2,0,0,2,0,0,3,1,1,1,3,1
13908,58,44.0,5,2,1,1,1,1,2,0,1,1,6,0,0,1,4,0
13909,186,112.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
13910,48,48.0,2,1,2,1,1,1,2,0,0,1,11,0,4,1,11,0
13911,50,50.0,3,1,2,1,1,1,2,0,1,1,12,0,2,1,11,0
13914,22,18.0,7,2,2,1,1,1,1,0,1,2,2,0,2,1,2,0
13915,83,83.0,5,2,2,1,1,1,2,0,0,1,5,1,2,1,5,1
13916,24,23.0,6,2,2,1,1,1,1,0,0,1,5,1,1,2,5,1
13917,58,56.0,2,1,2,1,2,2,4,0,0,2,13,0,2,2,9,0
13918,14,13.0,2,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
13919,30,30.0,4,1,1,1,1,0,0,1,0,0,10,0,0,1,10,0
13920,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
13921,64,64.0,2,1,2,1,1,1,2,0,0,2,14,0,3,1,12,0
13922,2,2.0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
13923,159,137.0,11,2,2,2,2,2,5,0,2,2,19,1,5,2,14,1
13924,8,6.0,4,1,2,1,1,1,1,0,1,1,3,0,2,1,3,0
13925,34,32.0,7,2,2,1,1,1,2,0,1,1,4,2,2,1,4,2
13926,2,2.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13927,17,9.0,7,2,1,1,1,1,1,0,1,1,3,0,1,1,3,0
13928,6,6.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13929,29,26.0,8,2,2,1,1,1,2,0,0,1,4,1,2,1,4,1
13930,129,128.0,6,2,2,1,1,0,0,1,0,0,31,2,6,3,13,2
13931,86,67.0,12,3,1,2,2,2,4,0,2,3,15,5,2,1,9,4
13932,16,14.0,7,2,2,1,1,0,0,1,0,0,4,1,0,0,4,1
13933,1299,1292.0,8,3,2,2,2,1,0,1,1,1,25,2,2,1,9,2
13934,43,31.0,14,3,2,2,2,2,3,0,1,3,4,0,2,1,4,0
13935,22,18.0,4,1,2,2,2,2,5,0,2,2,6,0,4,1,6,0
13936,33,33.0,10,2,2,1,1,0,0,1,0,0,7,3,2,2,7,3
13937,6,3.0,4,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13938,152,149.0,15,2,2,1,2,0,0,1,0,0,23,2,1,3,21,2
13939,16,9.0,8,2,1,1,1,1,2,0,1,1,2,0,0,1,2,0
13940,21,21.0,2,1,2,1,1,1,2,0,0,1,5,0,0,1,5,0
13941,132,128.0,15,3,2,3,2,1,2,1,2,2,8,3,2,2,7,3
13942,1,1.0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
13943,17,17.0,2,1,1,1,1,1,2,0,0,1,5,0,1,1,5,0
13944,13,13.0,6,1,1,1,1,1,2,0,1,1,2,0,2,1,2,0
13945,7,7.0,5,2,1,1,1,0,0,1,0,0,1,1,1,0,1,1
13946,18,16.0,7,1,1,1,1,1,0,0,1,2,1,0,1,1,1,0
13947,22,22.0,2,1,2,1,1,1,2,0,0,1,5,0,1,2,5,0
13948,36,29.0,7,2,2,1,1,0,0,1,0,0,9,1,4,3,8,1
13949,5,3.0,2,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0
13950,19,19.0,7,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
13951,16,14.0,6,1,1,1,1,1,2,0,1,2,3,0,2,2,3,0
13952,15,12.0,3,2,2,1,1,1,2,0,0,1,3,0,0,1,3,0
13953,5,2.0,3,2,2,2,0,1,0,0,0,1,1,0,0,0,1,0
13954,3,3.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13955,22,19.0,9,1,1,1,2,2,2,0,1,3,3,0,0,2,3,0
13956,8,8.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13957,2,2.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
13958,114,112.0,14,2,2,1,1,1,2,0,1,1,15,7,3,2,15,7
13959,24,24.0,2,1,1,1,1,1,2,0,0,2,6,0,1,1,6,0
13961,9,9.0,2,1,2,1,1,1,1,0,0,1,3,0,1,1,3,0
13962,22,22.0,2,2,2,1,1,1,2,0,0,1,5,1,1,1,5,1
13963,4,4.0,2,1,1,1,1,1,1,0,0,1,1,0,0,2,1,0
13964,43,34.0,12,3,2,1,1,1,1,0,1,2,2,2,1,1,2,2
13966,20,20.0,6,2,1,1,1,1,2,0,0,1,3,1,1,2,3,1
13967,10,9.0,8,2,2,3,2,1,0,1,1,2,2,0,1,1,2,0
13968,42,40.0,7,2,2,1,1,1,2,0,1,1,7,1,4,1,7,1
13970,11,9.0,7,2,2,2,2,2,1,0,1,3,2,0,1,1,2,0
13971,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
13972,9,8.0,5,2,1,1,1,0,0,1,0,0,1,1,1,0,1,1
13973,90,82.0,3,2,1,1,1,1,0,0,0,1,8,0,2,1,6,0
13975,12,10.0,4,1,2,1,1,1,2,0,1,1,3,0,1,1,3,0
13976,1190,1034.0,14,2,2,1,1,1,2,1,1,1,57,3,8,7,36,3
13977,43,42.0,5,2,2,2,1,1,2,0,1,1,7,1,3,2,6,1
13979,40,35.0,3,2,2,1,1,1,3,0,0,1,7,0,1,1,6,0
13980,7,7.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13982,30,30.0,2,1,1,1,1,1,2,0,0,1,7,0,3,2,7,0
13983,43,40.0,4,2,2,1,1,1,2,1,0,1,8,0,1,1,7,0
13985,207,122.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
13986,90,70.0,15,2,2,2,2,0,0,2,0,0,9,2,3,1,7,1
13988,6,6.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
13990,12,8.0,5,2,2,1,1,0,0,1,0,0,3,0,0,0,3,0
13991,3,3.0,1,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
13992,2,2.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
13993,15,7.0,4,2,1,1,1,1,1,0,0,2,3,0,1,1,3,0
13994,94,84.0,11,3,2,1,2,2,3,0,1,1,6,1,1,1,6,1
13995,10,10.0,5,1,1,1,1,1,3,0,1,1,2,0,1,1,2,0
13996,23,21.0,4,1,2,1,1,1,2,0,1,1,5,0,3,2,4,0
13997,4,2.0,3,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0
13998,212,124.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
13999,31,31.0,7,1,1,1,1,1,2,0,1,1,4,0,3,1,3,0
14000,29,24.0,3,2,2,1,1,1,1,0,0,1,6,0,2,1,6,0
14001,48,27.0,3,2,2,2,0,1,1,0,0,1,3,0,0,0,3,0
14002,109,97.0,12,3,3,2,2,1,2,1,1,1,10,3,2,1,10,3
14003,5,4.0,4,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
14004,7,7.0,3,1,2,2,1,0,0,2,0,0,3,0,0,1,3,0
14005,30,27.0,6,1,2,1,1,0,0,1,0,0,6,0,1,1,4,0
14006,9,6.0,3,2,1,1,1,1,1,0,0,1,2,0,0,1,2,0
14007,6,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
14008,24,21.0,4,2,2,1,1,1,2,0,1,1,3,0,0,1,3,0
14009,36,31.0,8,3,1,1,1,0,0,1,0,0,5,1,0,2,5,1
14010,43,40.0,4,1,2,1,1,1,2,0,1,1,5,0,2,1,5,0
14011,74,66.0,16,2,2,2,2,2,2,1,1,2,10,2,1,2,9,2
14012,15,14.0,11,1,2,2,2,2,4,0,3,3,3,0,1,1,3,0
14014,63,60.0,9,2,2,1,1,1,4,0,1,1,13,1,1,2,8,1
14015,63,53.0,9,3,2,1,1,1,2,0,1,1,6,1,5,3,6,1
14016,28,26.0,3,2,2,1,1,1,2,0,0,1,6,0,1,1,5,0
14017,11,9.0,6,1,1,1,1,0,0,1,0,0,3,0,0,1,3,0
14018,8,8.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
14019,26,22.0,7,1,2,1,1,1,1,0,1,1,6,0,1,1,6,0
14020,20,12.0,3,2,1,1,1,1,2,0,0,1,3,0,2,1,3,0
14021,9,9.0,2,1,2,1,1,1,1,0,0,1,3,0,2,2,3,0
14022,5,5.0,2,1,1,1,1,1,2,0,0,1,2,0,1,1,1,0
14023,14,14.0,1,1,1,1,1,1,2,0,0,1,3,0,1,1,3,0
14024,20,20.0,3,1,1,1,1,1,2,0,1,1,6,0,1,1,6,0
14026,20,19.0,7,3,1,1,1,0,0,1,0,0,4,0,0,0,4,0
14027,26,24.0,4,1,2,1,2,0,0,1,0,0,6,0,0,1,6,0
14028,8,6.0,3,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0
14029,15,15.0,1,1,2,1,1,1,1,0,0,1,3,0,1,1,3,0
14030,46,46.0,4,1,2,1,1,1,1,0,1,1,10,0,1,1,9,0
14031,8,8.0,2,1,1,1,1,0,0,1,0,0,4,0,1,0,4,0
14032,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
14033,46,29.0,4,2,1,1,1,1,2,0,1,1,7,0,2,1,6,0
14034,1,1.0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
14035,27,22.0,6,2,2,1,1,1,2,1,1,1,5,1,2,1,5,1
14036,61,54.0,3,2,2,1,1,1,2,0,0,1,5,0,3,2,5,0
14037,15,12.0,5,3,2,1,1,0,0,1,0,0,3,0,0,1,3,0
14038,70,65.0,7,3,2,1,1,0,0,1,0,0,12,2,2,1,8,2
14039,9,8.0,7,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
14040,80,79.0,10,2,2,1,1,2,2,0,1,1,17,1,2,1,16,1
14041,32,32.0,5,2,2,1,1,0,0,1,0,0,8,2,2,1,7,2
14042,4,4.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
14043,31,14.0,3,2,1,1,1,1,1,0,0,1,5,0,1,1,5,0
14044,26,26.0,4,2,2,1,1,1,2,0,0,1,3,1,2,1,3,1
14045,17,15.0,2,2,2,2,2,1,0,1,0,2,4,0,4,2,4,0
14046,185,183.0,12,2,2,1,1,1,2,0,1,1,14,3,3,1,13,3
14047,2,0.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
14048,3,3.0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
14049,16,14.0,5,2,1,1,1,1,2,0,1,1,3,0,0,1,3,0
14050,6,6.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
14052,23,21.0,9,2,1,1,2,0,0,1,0,0,5,1,0,1,4,1
14053,101,101.0,10,2,2,1,1,0,0,1,0,0,12,9,4,1,10,8
14054,10,9.0,3,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
14055,8,8.0,2,1,2,1,1,1,2,0,0,1,3,0,1,1,2,0
14056,178,175.0,11,2,2,1,1,1,2,0,1,1,27,6,1,1,27,6
14057,10,10.0,3,1,2,1,2,0,0,1,0,0,3,0,0,1,3,0
14059,28,26.0,8,1,1,1,1,1,2,0,1,2,5,0,2,1,4,0
14060,4,4.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
14061,22,22.0,2,1,2,1,1,1,2,0,0,1,5,0,1,1,5,0
14062,24,24.0,7,2,2,2,1,1,0,1,1,0,3,1,1,1,3,1
14063,12,10.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
14064,4,3.0,2,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
14065,27,20.0,7,3,3,2,2,0,0,2,0,0,6,0,3,1,5,0
14066,19,13.0,5,2,2,1,1,0,0,1,0,0,5,0,0,1,4,0
14067,14,13.0,6,2,1,2,1,1,0,1,1,0,4,1,3,0,4,1
14068,13,13.0,8,2,2,1,1,1,2,0,0,1,2,2,0,1,2,2
14070,7,7.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
14071,52,30.0,3,2,2,2,0,1,1,0,0,1,3,0,0,0,3,0
14072,11,9.0,2,3,1,1,1,1,1,0,0,1,1,0,0,1,1,0
14073,53,50.0,3,2,2,1,1,0,0,1,0,0,8,0,3,2,8,0
14074,25,25.0,2,1,2,1,1,1,2,0,0,1,3,0,1,1,2,0
14075,44,44.0,10,2,2,1,1,0,0,1,0,0,7,4,1,0,5,3
14076,5,4.0,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0
14077,25,13.0,6,2,1,1,1,1,1,0,2,2,2,0,0,1,2,0
14078,46,40.0,5,1,2,1,1,0,0,1,0,0,2,0,1,1,2,0
14079,25,23.0,7,2,2,2,2,2,3,0,1,4,6,1,2,1,2,1
14080,19,18.0,4,2,2,1,2,0,0,1,0,0,4,0,1,0,4,0
14082,67,66.0,3,3,3,1,1,1,3,0,1,1,8,0,1,3,6,0
14083,7,7.0,2,1,2,1,1,0,0,1,0,0,3,0,2,0,3,0
14085,8,8.0,7,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
14086,59,58.0,6,2,2,1,1,0,0,1,0,0,16,0,2,1,12,0
14087,33,26.0,4,2,2,1,1,1,2,1,0,1,8,0,1,2,8,0
14088,44,41.0,3,3,2,1,1,1,2,0,0,1,5,0,2,1,5,0
14089,23,15.0,3,2,1,1,1,1,2,0,0,1,3,0,2,2,3,0
14090,116,115.0,9,2,2,1,1,1,2,0,1,1,16,6,1,2,15,6
14091,38,36.0,6,3,2,1,1,1,2,0,0,1,8,1,2,1,8,1
14092,13,13.0,2,1,2,1,1,1,2,0,0,2,3,0,1,1,3,0
14093,13,12.0,6,1,1,1,1,0,0,1,0,0,4,0,1,1,4,0
14094,29,19.0,3,2,1,1,1,0,0,1,0,0,6,0,0,1,6,0
