UID,days_sum,days_sub,days_rate,o_t_days
12482,49.0,17.0,2.0625,7.0
12483,6.0,0.0,1.0,1.0
12484,81.0,31.0,2.24,7.0
12485,,,,
12486,17.0,5.0,1.8333333333333333,1.0
12487,10.0,2.0,1.5,1.0
12488,20.0,14.0,5.666666666666667,1.0
12489,39.0,11.0,1.7857142857142858,2.0
12490,32.0,12.0,2.2,4.0
12491,8.0,4.0,3.0,1.0
12492,,,,
12493,242.0,102.0,2.4571428571428573,11.0
12494,61.0,35.0,3.6923076923076925,4.0
12495,62.0,38.0,4.166666666666667,3.0
12496,20.0,8.0,2.3333333333333335,3.0
12497,75.0,51.0,5.25,3.0
12498,6.0,4.0,5.0,1.0
12499,24.0,22.0,23.0,1.0
12500,7.0,-3.0,0.4,0.0
12501,5.0,3.0,4.0,1.0
12502,390.0,332.0,12.448275862068966,10.0
12503,33.0,21.0,4.5,2.0
12504,21.0,9.0,2.5,1.0
12505,47.0,25.0,3.272727272727273,6.0
12506,15.0,9.0,4.0,1.0
12507,70.0,24.0,2.0434782608695654,4.0
12508,,,,
12509,12.0,10.0,11.0,1.0
12510,36.0,26.0,6.2,4.0
12511,17.0,11.0,4.666666666666667,1.0
12512,90.0,50.0,3.5,5.0
12513,49.0,31.0,4.444444444444445,4.0
12514,172.0,128.0,6.818181818181818,7.0
12515,12.0,8.0,5.0,2.0
12516,27.0,9.0,2.0,3.0
12517,20.0,2.0,1.2222222222222223,1.0
12518,14.0,8.0,3.6666666666666665,2.0
12519,9.0,7.0,8.0,1.0
12520,21.0,7.0,2.0,1.0
12521,10.0,-2.0,0.6666666666666666,2.0
12522,20.0,8.0,2.3333333333333335,1.0
12523,,,,
12524,61.0,15.0,1.6521739130434783,6.0
12525,8.0,0.0,1.0,1.0
12526,12.0,8.0,5.0,1.0
12527,165.0,29.0,1.4264705882352942,9.0
12528,37.0,21.0,3.625,2.0
12529,,,,
12530,,,,
12531,,,,
12532,15.0,3.0,1.5,1.0
12533,8.0,0.0,1.0,1.0
12534,36.0,24.0,5.0,1.0
12535,15.0,7.0,2.75,3.0
12536,39.0,17.0,2.5454545454545454,6.0
12537,50.0,20.0,2.3333333333333335,2.0
12538,28.0,18.0,4.6,1.0
12539,39.0,-7.0,0.6956521739130435,2.0
12540,47.0,31.0,4.875,3.0
12541,26.0,22.0,12.0,1.0
12542,,,,
12543,48.0,16.0,2.0,4.0
12544,108.0,78.0,6.2,5.0
12545,31.0,25.0,9.333333333333334,1.0
12546,23.0,11.0,2.8333333333333335,0.0
12547,36.0,20.0,3.5,3.0
12548,20.0,-2.0,0.8181818181818182,2.0
12549,25.0,19.0,7.333333333333333,2.0
12550,,,,
12551,21.0,11.0,3.2,4.0
12552,,,,
12553,57.0,43.0,7.142857142857143,4.0
12554,,,,
12555,18.0,6.0,2.0,1.0
12556,53.0,33.0,4.3,4.0
12557,21.0,-3.0,0.75,2.0
12558,19.0,11.0,3.75,2.0
12559,6.0,-4.0,0.2,0.0
12560,41.0,33.0,9.25,2.0
12561,38.0,22.0,3.75,2.0
12562,45.0,19.0,2.4615384615384617,2.0
12563,,,,
12564,42.0,24.0,3.6666666666666665,3.0
12565,25.0,11.0,2.5714285714285716,5.0
12566,7.0,5.0,6.0,1.0
12567,,,,
12568,155.0,77.0,2.9743589743589745,10.0
12569,175.0,123.0,5.730769230769231,5.0
12570,6.0,2.0,2.0,1.0
12571,17.0,15.0,16.0,1.0
12572,6.0,2.0,2.0,1.0
12573,,,,
12574,121.0,89.0,6.5625,5.0
12575,138.0,96.0,5.571428571428571,4.0
12576,240.0,70.0,1.8235294117647058,6.0
12577,9.0,3.0,2.0,1.0
12578,7.0,3.0,2.5,1.0
12579,14.0,6.0,2.5,1.0
12580,477.0,411.0,13.454545454545455,10.0
12581,87.0,39.0,2.625,7.0
12582,13.0,-1.0,0.8571428571428571,1.0
12583,70.0,-14.0,0.6666666666666666,7.0
12584,66.0,48.0,6.333333333333333,1.0
12585,26.0,-8.0,0.5294117647058824,3.0
12586,34.0,-2.0,0.8888888888888888,2.0
12587,68.0,42.0,4.230769230769231,4.0
12588,88.0,42.0,2.8260869565217392,9.0
12589,28.0,22.0,8.333333333333334,1.0
12590,20.0,16.0,9.0,1.0
12591,44.0,32.0,6.333333333333333,1.0
12592,18.0,16.0,17.0,1.0
12593,6.0,4.0,5.0,0.0
12594,15.0,7.0,2.75,2.0
12595,44.0,26.0,3.888888888888889,3.0
12596,127.0,79.0,4.291666666666667,8.0
12597,120.0,108.0,19.0,4.0
12598,25.0,21.0,11.5,1.0
12599,,,,
12600,24.0,4.0,1.4,2.0
12601,21.0,5.0,1.625,1.0
12602,43.0,15.0,2.0714285714285716,5.0
12603,26.0,22.0,12.0,1.0
12604,28.0,16.0,3.6666666666666665,2.0
12605,16.0,14.0,15.0,1.0
12606,101.0,87.0,13.428571428571429,1.0
12607,24.0,16.0,5.0,1.0
12608,34.0,-2.0,0.8888888888888888,3.0
12609,89.0,45.0,3.0454545454545454,6.0
12610,23.0,7.0,1.875,2.0
12611,140.0,118.0,11.727272727272727,1.0
12612,101.0,81.0,9.1,3.0
12613,30.0,22.0,6.5,3.0
12614,,,,
12615,15.0,9.0,4.0,1.0
12616,23.0,19.0,10.5,1.0
12617,39.0,29.0,6.8,4.0
12618,81.0,17.0,1.53125,11.0
12619,35.0,1.0,1.0588235294117647,5.0
12620,110.0,76.0,5.470588235294118,5.0
12621,,,,
12622,11.0,9.0,10.0,1.0
12623,69.0,33.0,2.8333333333333335,3.0
12624,20.0,2.0,1.2222222222222223,2.0
12625,24.0,6.0,1.6666666666666667,1.0
12626,45.0,-29.0,0.21621621621621623,1.0
12627,59.0,1.0,1.0344827586206897,7.0
12628,18.0,-4.0,0.6363636363636364,1.0
12629,,,,
12630,,,,
12631,4.0,0.0,1.0,1.0
12632,,,,
12633,54.0,44.0,9.8,4.0
12634,14.0,12.0,13.0,1.0
12635,43.0,19.0,2.5833333333333335,4.0
12636,,,,
12637,20.0,12.0,4.0,3.0
12638,,,,
12639,70.0,46.0,4.833333333333333,2.0
12640,19.0,1.0,1.1111111111111112,2.0
12641,,,,
12642,,,,
12643,138.0,132.0,45.0,1.0
12644,,,,
12645,,,,
12646,4.0,-2.0,0.3333333333333333,1.0
12647,41.0,17.0,2.4166666666666665,4.0
12648,,,,
12649,36.0,18.0,3.0,0.0
12650,7.0,-3.0,0.4,1.0
12651,4.0,2.0,3.0,0.0
12652,,,,
12653,,,,
12654,14.0,6.0,2.5,1.0
12655,4.0,2.0,3.0,0.0
12656,28.0,12.0,2.5,2.0
12657,,,,
12658,24.0,2.0,1.1818181818181819,3.0
12659,15.0,1.0,1.1428571428571428,2.0
12660,7.0,-3.0,0.4,0.0
12661,42.0,26.0,4.25,4.0
12662,5.0,3.0,4.0,1.0
12663,49.0,23.0,2.769230769230769,3.0
12664,,,,
12665,,,,
12666,65.0,35.0,3.3333333333333335,5.0
12667,,,,
12668,12.0,6.0,3.0,1.0
12669,73.0,49.0,5.083333333333333,2.0
12670,3.0,1.0,2.0,1.0
12671,181.0,-21.0,0.7920792079207921,6.0
12672,37.0,11.0,1.8461538461538463,1.0
12673,20.0,12.0,4.0,1.0
12674,13.0,5.0,2.25,1.0
12675,51.0,35.0,5.375,2.0
12676,19.0,-15.0,0.11764705882352941,1.0
12677,241.0,185.0,7.607142857142857,6.0
12678,86.0,70.0,9.75,3.0
12679,,,,
12680,28.0,24.0,13.0,0.0
12681,2.0,0.0,1.0,0.0
12682,23.0,5.0,1.5555555555555556,1.0
12683,84.0,30.0,2.111111111111111,8.0
12684,13.0,7.0,3.3333333333333335,1.0
12685,41.0,27.0,4.857142857142857,1.0
12686,,,,
12687,227.0,93.0,2.388059701492537,13.0
12688,13.0,7.0,3.3333333333333335,1.0
12689,17.0,15.0,16.0,0.0
12690,13.0,-1.0,0.8571428571428571,0.0
12691,26.0,-2.0,0.8571428571428571,2.0
12692,21.0,7.0,2.0,0.0
12693,51.0,25.0,2.923076923076923,5.0
12694,65.0,27.0,2.4210526315789473,6.0
12695,65.0,31.0,2.823529411764706,4.0
12696,,,,
12697,42.0,36.0,13.0,3.0
12698,18.0,0.0,1.0,2.0
12699,15.0,-9.0,0.25,1.0
12700,114.0,62.0,3.3846153846153846,4.0
12701,41.0,15.0,2.1538461538461537,5.0
12702,76.0,62.0,9.857142857142858,3.0
12703,253.0,107.0,2.4657534246575343,13.0
12704,6.0,0.0,1.0,1.0
12705,46.0,24.0,3.1818181818181817,2.0
12706,29.0,11.0,2.2222222222222223,2.0
12707,,,,
12708,9.0,1.0,1.25,1.0
12709,58.0,26.0,2.625,4.0
12710,32.0,12.0,2.2,3.0
12711,,,,
12712,34.0,12.0,2.090909090909091,4.0
12713,22.0,16.0,6.333333333333333,2.0
12714,35.0,9.0,1.6923076923076923,2.0
12715,55.0,37.0,5.111111111111111,3.0
12716,57.0,23.0,2.3529411764705883,6.0
12717,7.0,5.0,6.0,1.0
12718,,,,
12719,36.0,28.0,8.0,3.0
12720,23.0,11.0,2.8333333333333335,1.0
12721,4.0,0.0,1.0,1.0
12722,28.0,12.0,2.5,1.0
12723,49.0,19.0,2.2666666666666666,4.0
12724,17.0,5.0,1.8333333333333333,2.0
12725,168.0,80.0,2.8181818181818183,11.0
12726,,,,
12727,35.0,11.0,1.9166666666666667,1.0
12728,96.0,6.0,1.1333333333333333,8.0
12729,24.0,16.0,5.0,0.0
12730,23.0,5.0,1.5555555555555556,2.0
12731,72.0,46.0,4.538461538461538,4.0
12732,48.0,4.0,1.1818181818181819,5.0
12733,9.0,7.0,8.0,0.0
12734,61.0,29.0,2.8125,4.0
12735,22.0,16.0,6.333333333333333,1.0
12736,66.0,32.0,2.8823529411764706,4.0
12737,107.0,29.0,1.7435897435897436,10.0
12738,40.0,18.0,2.6363636363636362,2.0
12739,39.0,35.0,18.5,0.0
12740,46.0,-4.0,0.84,1.0
12741,24.0,14.0,3.8,2.0
12742,26.0,8.0,1.8888888888888888,3.0
12743,,,,
12744,59.0,39.0,4.9,4.0
12745,34.0,16.0,2.7777777777777777,2.0
12746,99.0,-11.0,0.8,12.0
12747,5.0,1.0,1.5,0.0
12748,,,,
12749,13.0,5.0,2.25,1.0
12750,115.0,73.0,4.476190476190476,8.0
12751,6.0,0.0,1.0,2.0
12752,50.0,30.0,4.0,3.0
12753,19.0,3.0,1.375,2.0
12754,2.0,0.0,1.0,0.0
12755,105.0,57.0,3.375,7.0
12756,38.0,16.0,2.4545454545454546,1.0
12757,23.0,17.0,6.666666666666667,2.0
12758,28.0,12.0,2.5,2.0
12759,34.0,14.0,2.4,2.0
12760,,,,
12761,38.0,6.0,1.375,3.0
12762,21.0,15.0,6.0,1.0
12763,77.0,57.0,6.7,3.0
12764,71.0,21.0,1.84,4.0
12765,3.0,-1.0,0.5,0.0
12766,21.0,13.0,4.25,1.0
12767,,,,
12768,77.0,47.0,4.133333333333334,5.0
12769,113.0,93.0,10.3,2.0
12770,59.0,49.0,10.8,4.0
12771,11.0,5.0,2.6666666666666665,2.0
12772,18.0,-2.0,0.8,3.0
12773,22.0,6.0,1.75,1.0
12774,63.0,41.0,4.7272727272727275,2.0
12775,19.0,-5.0,0.5833333333333334,4.0
12776,,,,
12777,7.0,1.0,1.3333333333333333,1.0
12778,17.0,-3.0,0.7,1.0
12779,19.0,9.0,2.8,1.0
12780,31.0,19.0,4.166666666666667,3.0
12781,11.0,7.0,4.5,1.0
12782,12.0,-4.0,0.5,0.0
12783,8.0,0.0,1.0,1.0
12784,5.0,1.0,1.5,1.0
12785,18.0,10.0,3.5,3.0
12786,46.0,36.0,8.2,4.0
12787,12.0,6.0,3.0,2.0
12788,103.0,67.0,4.722222222222222,3.0
12789,146.0,50.0,2.0416666666666665,7.0
12790,,,,
12791,6.0,2.0,2.0,0.0
12792,17.0,11.0,4.666666666666667,2.0
12793,,,,
12794,19.0,13.0,5.333333333333333,1.0
12795,21.0,5.0,1.625,1.0
12796,11.0,9.0,10.0,1.0
12797,,,,
12798,15.0,1.0,1.1428571428571428,2.0
12799,10.0,0.0,1.0,1.0
12800,18.0,2.0,1.25,2.0
12801,7.0,5.0,6.0,0.0
12802,40.0,38.0,39.0,1.0
12803,29.0,19.0,4.8,1.0
12804,106.0,-6.0,0.8928571428571429,10.0
12805,74.0,18.0,1.6428571428571428,12.0
12806,,,,
12807,26.0,-4.0,0.7333333333333333,2.0
12808,43.0,27.0,4.375,3.0
12809,39.0,19.0,2.9,3.0
12810,5.0,3.0,4.0,0.0
12811,34.0,28.0,10.333333333333334,1.0
12812,42.0,28.0,5.0,3.0
12813,12.0,4.0,2.0,2.0
12814,15.0,9.0,4.0,1.0
12815,,,,
12816,70.0,56.0,9.0,3.0
12817,,,,
12818,33.0,15.0,2.6666666666666665,2.0
12819,110.0,86.0,8.166666666666666,4.0
12820,119.0,61.0,3.103448275862069,10.0
12821,11.0,5.0,2.6666666666666665,1.0
12822,179.0,15.0,1.1829268292682926,10.0
12823,3.0,-1.0,0.5,1.0
12824,30.0,16.0,3.2857142857142856,2.0
12825,6.0,0.0,1.0,0.0
12826,15.0,11.0,6.5,1.0
12827,10.0,6.0,4.0,1.0
12828,,,,
12829,41.0,17.0,2.4166666666666665,5.0
12830,18.0,14.0,8.0,1.0
12831,11.0,9.0,10.0,1.0
12832,35.0,11.0,1.9166666666666667,3.0
12833,76.0,12.0,1.375,10.0
12834,80.0,24.0,1.8571428571428572,7.0
12835,56.0,30.0,3.3076923076923075,4.0
12836,260.0,250.0,51.0,3.0
12837,28.0,24.0,13.0,1.0
12838,21.0,5.0,1.625,1.0
12839,45.0,33.0,6.5,1.0
12840,,,,
12841,8.0,0.0,1.0,0.0
12842,14.0,12.0,13.0,1.0
12843,219.0,91.0,2.421875,8.0
12844,21.0,7.0,2.0,3.0
12845,84.0,52.0,4.25,6.0
12846,,,,
12847,23.0,7.0,1.875,3.0
12848,125.0,15.0,1.2727272727272727,13.0
12849,86.0,68.0,8.555555555555555,3.0
12850,2.0,0.0,1.0,1.0
12851,28.0,24.0,13.0,0.0
12852,6.0,4.0,5.0,1.0
12853,105.0,25.0,1.625,7.0
12854,,,,
12855,9.0,5.0,3.5,1.0
12856,23.0,21.0,22.0,0.0
12857,28.0,12.0,2.5,2.0
12858,8.0,6.0,7.0,1.0
12859,44.0,16.0,2.142857142857143,6.0
12860,33.0,17.0,3.125,3.0
12861,16.0,4.0,1.6666666666666667,3.0
12862,85.0,55.0,4.666666666666667,4.0
12863,12.0,4.0,2.0,2.0
12864,119.0,75.0,4.409090909090909,6.0
12865,26.0,14.0,3.3333333333333335,2.0
12866,9.0,5.0,3.5,1.0
12867,64.0,8.0,1.2857142857142858,4.0
12868,8.0,2.0,1.6666666666666667,1.0
12869,32.0,14.0,2.5555555555555554,1.0
12870,39.0,15.0,2.25,4.0
12871,36.0,4.0,1.25,4.0
12872,58.0,-12.0,0.6571428571428571,4.0
12873,340.0,264.0,7.947368421052632,12.0
12874,157.0,123.0,8.235294117647058,7.0
12875,92.0,28.0,1.875,10.0
12876,76.0,60.0,8.5,2.0
12877,27.0,7.0,1.7,4.0
12878,19.0,7.0,2.1666666666666665,3.0
12879,39.0,13.0,2.0,4.0
12880,33.0,-1.0,0.9411764705882353,2.0
12881,4.0,2.0,3.0,1.0
12882,5.0,-3.0,0.25,1.0
12883,75.0,61.0,9.714285714285714,3.0
12884,73.0,47.0,4.615384615384615,3.0
12885,14.0,6.0,2.5,1.0
12886,17.0,9.0,3.25,1.0
12887,81.0,37.0,2.6818181818181817,5.0
12888,14.0,2.0,1.3333333333333333,1.0
12889,46.0,42.0,22.0,1.0
12890,9.0,1.0,1.25,0.0
12891,28.0,20.0,6.0,2.0
12892,31.0,11.0,2.1,2.0
12893,24.0,22.0,23.0,1.0
12894,11.0,9.0,10.0,1.0
12895,60.0,22.0,2.1578947368421053,7.0
12896,13.0,9.0,5.5,1.0
12897,169.0,65.0,2.25,9.0
12898,22.0,16.0,6.333333333333333,1.0
12899,10.0,2.0,1.5,1.0
12900,42.0,2.0,1.1,2.0
12901,55.0,31.0,3.5833333333333335,2.0
12902,45.0,21.0,2.75,4.0
12903,59.0,29.0,2.933333333333333,5.0
12904,,,,
12905,,,,
12906,382.0,38.0,1.2209302325581395,24.0
12907,8.0,4.0,3.0,1.0
12908,32.0,22.0,5.4,0.0
12909,11.0,3.0,1.75,1.0
12910,10.0,0.0,1.0,1.0
12911,11.0,7.0,4.5,1.0
12912,12.0,-4.0,0.5,1.0
12913,10.0,2.0,1.5,0.0
12914,23.0,11.0,2.8333333333333335,1.0
12915,7.0,5.0,6.0,1.0
12916,38.0,26.0,5.333333333333333,4.0
12917,,,,
12918,160.0,116.0,6.2727272727272725,8.0
12919,14.0,8.0,3.6666666666666665,1.0
12920,,,,
12921,45.0,17.0,2.2142857142857144,6.0
12922,16.0,-8.0,0.3333333333333333,1.0
12923,20.0,0.0,1.0,2.0
12924,23.0,13.0,3.6,1.0
12925,175.0,111.0,4.46875,4.0
12926,17.0,5.0,1.8333333333333333,1.0
12927,63.0,35.0,3.5,1.0
12928,271.0,119.0,2.5657894736842106,12.0
12929,123.0,87.0,5.833333333333333,2.0
12930,90.0,62.0,5.428571428571429,5.0
12931,18.0,8.0,2.6,3.0
12932,28.0,6.0,1.5454545454545454,2.0
12933,14.0,2.0,1.3333333333333333,1.0
12934,63.0,17.0,1.7391304347826086,5.0
12935,45.0,35.0,8.0,1.0
12936,27.0,3.0,1.25,3.0
12937,42.0,36.0,13.0,2.0
12938,68.0,46.0,5.181818181818182,5.0
12939,15.0,5.0,2.0,0.0
12940,61.0,43.0,5.777777777777778,4.0
12941,12.0,-8.0,0.2,2.0
12942,27.0,23.0,12.5,1.0
12943,23.0,13.0,3.6,3.0
12944,36.0,8.0,1.5714285714285714,2.0
12945,27.0,9.0,2.0,2.0
12946,66.0,44.0,5.0,2.0
12947,40.0,38.0,39.0,1.0
12948,37.0,15.0,2.3636363636363638,2.0
12949,506.0,142.0,1.7802197802197801,22.0
12950,29.0,-1.0,0.9333333333333333,2.0
12951,36.0,24.0,5.0,2.0
12952,31.0,19.0,4.166666666666667,1.0
12953,146.0,88.0,4.0344827586206895,7.0
12954,61.0,37.0,4.083333333333333,2.0
12955,48.0,22.0,2.6923076923076925,3.0
12956,9.0,3.0,2.0,1.0
12957,,,,
12958,,,,
12959,26.0,20.0,7.666666666666667,0.0
12960,,,,
12961,56.0,44.0,8.333333333333334,4.0
12962,94.0,54.0,3.7,5.0
12963,3.0,-1.0,0.5,1.0
12964,68.0,22.0,1.9565217391304348,7.0
12965,34.0,8.0,1.6153846153846154,2.0
12966,10.0,-8.0,0.1111111111111111,1.0
12967,235.0,159.0,5.184210526315789,11.0
12968,32.0,12.0,2.2,4.0
12969,23.0,13.0,3.6,1.0
12970,11.0,3.0,1.75,1.0
12971,35.0,29.0,10.666666666666666,1.0
12972,3.0,1.0,2.0,1.0
12973,55.0,41.0,6.857142857142857,1.0
12974,17.0,3.0,1.4285714285714286,0.0
12975,44.0,10.0,1.588235294117647,2.0
12976,,,,
12977,,,,
12978,37.0,25.0,5.166666666666667,1.0
12979,67.0,13.0,1.4814814814814814,3.0
12980,15.0,13.0,14.0,1.0
12981,19.0,7.0,2.1666666666666665,2.0
12982,17.0,11.0,4.666666666666667,1.0
12983,40.0,-4.0,0.8181818181818182,2.0
12984,37.0,31.0,11.333333333333334,1.0
12985,27.0,11.0,2.375,3.0
12986,49.0,27.0,3.4545454545454546,4.0
12987,64.0,56.0,15.0,2.0
12988,19.0,-7.0,0.46153846153846156,1.0
12989,2.0,0.0,1.0,1.0
12990,23.0,7.0,1.875,2.0
12991,26.0,12.0,2.7142857142857144,2.0
12992,564.0,232.0,2.397590361445783,23.0
12993,115.0,67.0,3.7916666666666665,7.0
12994,23.0,11.0,2.8333333333333335,4.0
12995,10.0,-6.0,0.25,1.0
12996,12.0,6.0,3.0,1.0
12997,83.0,31.0,2.1923076923076925,7.0
12998,,,,
12999,49.0,39.0,8.8,1.0
13000,5.0,1.0,1.5,0.0
13001,15.0,5.0,2.0,1.0
13002,17.0,1.0,1.125,0.0
13003,289.0,243.0,11.565217391304348,8.0
13004,459.0,239.0,3.172727272727273,10.0
13005,54.0,2.0,1.0769230769230769,5.0
13006,28.0,22.0,8.333333333333334,2.0
13007,11.0,3.0,1.75,1.0
13008,14.0,-12.0,0.07692307692307693,1.0
13009,55.0,23.0,2.4375,4.0
13010,98.0,96.0,97.0,1.0
13011,8.0,-6.0,0.14285714285714285,1.0
13012,48.0,44.0,23.0,0.0
13013,9.0,5.0,3.5,0.0
13014,91.0,85.0,29.333333333333332,2.0
13015,49.0,35.0,6.0,3.0
13016,18.0,14.0,8.0,1.0
13017,22.0,12.0,3.4,1.0
13018,24.0,16.0,5.0,1.0
13019,,,,
13020,146.0,64.0,2.5609756097560976,6.0
13021,18.0,12.0,5.0,1.0
13022,,,,
13023,15.0,3.0,1.5,1.0
13024,163.0,59.0,2.1346153846153846,8.0
13025,79.0,69.0,14.8,3.0
13026,,,,
13027,,,,
13028,17.0,-1.0,0.8888888888888888,2.0
13029,,,,
13030,19.0,9.0,2.8,2.0
13031,44.0,-18.0,0.41935483870967744,3.0
13032,63.0,53.0,11.6,2.0
13033,139.0,71.0,3.088235294117647,12.0
13034,3.0,1.0,2.0,1.0
13035,13.0,7.0,3.3333333333333335,1.0
13036,30.0,8.0,1.7272727272727273,2.0
13037,33.0,27.0,10.0,2.0
13038,15.0,5.0,2.0,2.0
13039,,,,
13040,24.0,8.0,2.0,3.0
13041,31.0,21.0,5.2,1.0
13042,16.0,14.0,15.0,0.0
13043,,,,
13044,7.0,1.0,1.3333333333333333,1.0
13045,67.0,33.0,2.9411764705882355,4.0
13046,269.0,121.0,2.635135135135135,12.0
13047,7.0,3.0,2.5,1.0
13048,,,,
13049,18.0,-8.0,0.38461538461538464,2.0
13050,,,,
13051,10.0,6.0,4.0,2.0
13052,51.0,27.0,3.25,4.0
13053,,,,
13054,205.0,81.0,2.306451612903226,19.0
13055,28.0,22.0,8.333333333333334,1.0
13056,11.0,-1.0,0.8333333333333334,1.0
13057,21.0,-1.0,0.9090909090909091,2.0
13058,85.0,-23.0,0.5740740740740741,5.0
13059,19.0,5.0,1.7142857142857142,2.0
13060,50.0,46.0,24.0,2.0
13061,81.0,59.0,6.363636363636363,5.0
13062,122.0,66.0,3.357142857142857,9.0
13063,,,,
13064,12.0,2.0,1.4,1.0
13065,46.0,32.0,5.571428571428571,1.0
13066,,,,
13067,38.0,-6.0,0.7272727272727273,1.0
13068,10.0,0.0,1.0,2.0
13069,19.0,15.0,8.5,1.0
13070,42.0,26.0,4.25,3.0
13071,29.0,-9.0,0.5263157894736842,3.0
13072,69.0,35.0,3.0588235294117645,3.0
13073,32.0,28.0,15.0,0.0
13074,,,,
13075,31.0,15.0,2.875,4.0
13076,13.0,11.0,12.0,1.0
13077,39.0,23.0,3.875,2.0
13078,22.0,2.0,1.2,1.0
13079,55.0,43.0,8.166666666666666,5.0
13080,147.0,81.0,3.4545454545454546,10.0
13081,25.0,1.0,1.0833333333333333,1.0
13082,8.0,4.0,3.0,0.0
13083,222.0,146.0,4.842105263157895,11.0
13084,,,,
13085,72.0,40.0,3.5,1.0
13086,,,,
13087,56.0,40.0,6.0,2.0
13088,22.0,-8.0,0.4666666666666667,2.0
13089,30.0,14.0,2.75,2.0
13090,48.0,32.0,5.0,3.0
13091,110.0,74.0,5.111111111111111,5.0
13092,32.0,14.0,2.5555555555555554,5.0
13093,,,,
13094,13.0,7.0,3.3333333333333335,1.0
13095,,,,
13096,,,,
13097,5.0,-3.0,0.25,1.0
13098,9.0,3.0,2.0,1.0
13099,7.0,3.0,2.5,0.0
13100,22.0,4.0,1.4444444444444444,2.0
13101,21.0,17.0,9.5,1.0
13102,21.0,13.0,4.25,1.0
13103,66.0,48.0,6.333333333333333,4.0
13104,38.0,2.0,1.1111111111111112,3.0
13105,89.0,77.0,13.833333333333334,2.0
13106,45.0,35.0,8.0,3.0
13107,9.0,-1.0,0.8,2.0
13108,62.0,50.0,9.333333333333334,2.0
13109,8.0,-2.0,0.6,0.0
13110,34.0,6.0,1.4285714285714286,2.0
13111,77.0,71.0,24.666666666666668,3.0
13112,12.0,2.0,1.4,1.0
13113,7.0,3.0,2.5,1.0
13114,,,,
13115,9.0,-1.0,0.8,0.0
13116,54.0,18.0,2.0,7.0
13117,,,,
13118,22.0,-2.0,0.8333333333333334,3.0
13119,24.0,16.0,5.0,4.0
13120,103.0,71.0,5.4375,6.0
13121,17.0,15.0,16.0,1.0
13122,,,,
13123,783.0,-5.0,0.9873096446700508,19.0
13124,24.0,18.0,7.0,2.0
13125,53.0,41.0,7.833333333333333,1.0
13126,10.0,2.0,1.5,2.0
13127,78.0,58.0,6.8,4.0
13128,7.0,-3.0,0.4,1.0
13129,18.0,12.0,5.0,1.0
13130,14.0,10.0,6.0,1.0
13131,44.0,14.0,1.9333333333333333,3.0
13132,29.0,15.0,3.142857142857143,2.0
13133,10.0,4.0,2.3333333333333335,1.0
13134,26.0,8.0,1.8888888888888888,1.0
13135,38.0,14.0,2.1666666666666665,5.0
13136,99.0,57.0,3.7142857142857144,4.0
13137,55.0,27.0,2.9285714285714284,4.0
13138,16.0,8.0,3.0,3.0
13139,23.0,7.0,1.875,2.0
13140,93.0,15.0,1.3846153846153846,6.0
13141,,,,
13142,22.0,18.0,10.0,2.0
13143,7.0,5.0,6.0,1.0
13144,10.0,2.0,1.5,0.0
13145,33.0,3.0,1.2,2.0
13146,,,,
13147,123.0,37.0,1.8604651162790697,8.0
13148,177.0,139.0,8.31578947368421,3.0
13149,16.0,12.0,7.0,2.0
13150,5.0,-1.0,0.6666666666666666,0.0
13151,,,,
13152,,,,
13153,10.0,-8.0,0.1111111111111111,1.0
13154,15.0,7.0,2.75,3.0
13155,7.0,3.0,2.5,0.0
13156,45.0,23.0,3.090909090909091,4.0
13157,31.0,21.0,5.2,3.0
13158,12.0,10.0,11.0,0.0
13159,,,,
13160,4.0,0.0,1.0,1.0
13161,98.0,0.0,1.0,10.0
13162,25.0,9.0,2.125,3.0
13163,19.0,11.0,3.75,1.0
13164,75.0,39.0,3.1666666666666665,3.0
13165,43.0,3.0,1.15,4.0
13166,32.0,12.0,2.2,2.0
13167,42.0,12.0,1.8,2.0
13168,,,,
13169,38.0,22.0,3.75,3.0
13170,79.0,45.0,3.6470588235294117,4.0
13171,79.0,75.0,38.5,1.0
13172,53.0,49.0,25.5,0.0
13173,46.0,24.0,3.1818181818181817,3.0
13174,11.0,5.0,2.6666666666666665,1.0
13175,11.0,5.0,2.6666666666666665,1.0
13176,39.0,11.0,1.7857142857142858,3.0
13177,66.0,0.0,1.0,3.0
13178,9.0,7.0,8.0,1.0
13179,31.0,17.0,3.4285714285714284,3.0
13180,30.0,26.0,14.0,0.0
13181,33.0,15.0,2.6666666666666665,3.0
13182,14.0,6.0,2.5,1.0
13183,21.0,9.0,2.5,2.0
13184,28.0,16.0,3.6666666666666665,1.0
13185,11.0,5.0,2.6666666666666665,1.0
13186,23.0,19.0,10.5,1.0
13187,239.0,99.0,2.414285714285714,14.0
13188,43.0,17.0,2.3076923076923075,4.0
13189,,,,
13190,9.0,1.0,1.25,2.0
13191,17.0,5.0,1.8333333333333333,1.0
13192,6.0,-2.0,0.5,1.0
13193,,,,
13194,45.0,-9.0,0.6666666666666666,3.0
13195,,,,
13196,6.0,-2.0,0.5,1.0
13197,77.0,35.0,2.6666666666666665,3.0
13198,,,,
13199,5.0,3.0,4.0,1.0
13200,40.0,22.0,3.4444444444444446,2.0
13201,,,,
13202,3.0,-1.0,0.5,0.0
13203,111.0,69.0,4.285714285714286,7.0
