UID,success_sum,mode_sum,os_sum,version_sum,device1_sum_x,device2_sum_x,device_code1_sum_x,device_code2_sum_x,device_code3_sum_x,mac1_sum_x,mac2_sum,ip1_sum_x,ip2_sum,wifi_sum,geo_code_sum_x,ip1_sub_sum_x,ip2_sub_sum,channel_sum,amt_src1_sum,merchant_sum,code1_sum,code2_sum,trans_type1_sum,acc_id1_sum,device_code1_sum_y,device_code2_sum_y,device_code3_sum_y,device1_sum_y,device2_sum_y,mac1_sum_y,ip1_sum_y,amt_src2_sum,acc_id2_sum,acc_id3_sum,geo_code_sum_y,trans_type2_sum,market_code_sum,market_type_sum,ip1_sub_sum_y
13927,13.0,17.0,17.0,13.0,13.0,12.0,13.0,13.0,,2.0,11.0,13.0,,7.0,13.0,13.0,,10.0,10.0,10.0,,,10.0,2.0,10.0,10.0,,10.0,10.0,10.0,10.0,6.0,2.0,2.0,10.0,10.0,4.0,4.0,10.0
13928,6.0,6.0,6.0,6.0,6.0,5.0,,,6.0,,,6.0,,,,6.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0
13929,29.0,29.0,29.0,24.0,24.0,17.0,24.0,24.0,,,24.0,24.0,5.0,10.0,12.0,24.0,5.0,7.0,7.0,7.0,,,7.0,,7.0,7.0,,7.0,7.0,7.0,7.0,3.0,,,5.0,7.0,,,7.0
13930,129.0,129.0,129.0,125.0,125.0,119.0,,,125.0,,,125.0,4.0,114.0,98.0,125.0,4.0,17.0,17.0,17.0,,,17.0,16.0,,,17.0,17.0,17.0,,17.0,16.0,,,17.0,17.0,4.0,4.0,17.0
13931,70.0,86.0,86.0,52.0,52.0,43.0,52.0,52.0,,4.0,45.0,52.0,14.0,19.0,52.0,52.0,14.0,25.0,25.0,25.0,,2.0,25.0,17.0,22.0,22.0,,21.0,22.0,21.0,22.0,23.0,1.0,3.0,22.0,15.0,3.0,3.0,22.0
13932,14.0,16.0,16.0,11.0,11.0,8.0,,,11.0,,,11.0,3.0,,,11.0,3.0,8.0,8.0,8.0,,,8.0,2.0,,,7.0,7.0,7.0,,7.0,2.0,1.0,1.0,,8.0,,,7.0
13933,1296.0,1299.0,1299.0,1284.0,1285.0,1242.0,1.0,,1285.0,1.0,1.0,197.0,7.0,85.0,47.0,197.0,7.0,1124.0,1124.0,1124.0,,,1124.0,1112.0,,,1123.0,1123.0,1123.0,,1123.0,1112.0,,,1123.0,1122.0,,,1123.0
13934,41.0,43.0,43.0,40.0,40.0,38.0,40.0,40.0,,17.0,23.0,40.0,,21.0,23.0,40.0,,6.0,6.0,6.0,,,6.0,2.0,6.0,6.0,,6.0,6.0,6.0,6.0,4.0,2.0,2.0,6.0,6.0,,,6.0
13935,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,3.0,19.0,22.0,,19.0,22.0,22.0,,9.0,9.0,9.0,,,9.0,3.0,9.0,9.0,,9.0,9.0,9.0,9.0,7.0,2.0,2.0,9.0,4.0,,,9.0
13936,33.0,33.0,33.0,16.0,16.0,16.0,,,16.0,,,16.0,17.0,10.0,5.0,16.0,17.0,8.0,8.0,8.0,,,8.0,5.0,1.0,1.0,7.0,8.0,8.0,1.0,8.0,7.0,2.0,2.0,8.0,8.0,3.0,3.0,8.0
13937,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,,3.0,1.0,4.0,,1.0,4.0,4.0,,3.0,3.0,3.0,,,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0
13938,151.0,152.0,152.0,143.0,143.0,140.0,,,143.0,,,113.0,8.0,1.0,76.0,113.0,8.0,119.0,119.0,119.0,,,119.0,113.0,1.0,1.0,116.0,117.0,117.0,1.0,117.0,114.0,20.0,20.0,117.0,119.0,47.0,47.0,117.0
13939,13.0,16.0,16.0,13.0,13.0,12.0,13.0,13.0,,4.0,9.0,13.0,,,13.0,13.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
13940,21.0,21.0,21.0,21.0,21.0,20.0,21.0,21.0,,,21.0,21.0,,,20.0,21.0,,14.0,14.0,14.0,10.0,,14.0,14.0,4.0,4.0,,4.0,4.0,4.0,4.0,14.0,,,4.0,13.0,6.0,6.0,4.0
13941,130.0,132.0,132.0,107.0,107.0,105.0,106.0,106.0,1.0,3.0,104.0,106.0,23.0,95.0,103.0,106.0,23.0,13.0,13.0,13.0,,,13.0,5.0,9.0,9.0,1.0,7.0,9.0,7.0,10.0,11.0,2.0,2.0,9.0,8.0,4.0,4.0,10.0
13942,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0
13943,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,,,17.0,17.0,,12.0,17.0,17.0,,6.0,6.0,6.0,,,6.0,1.0,6.0,6.0,,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,,,6.0
13944,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,7.0,6.0,13.0,,6.0,4.0,13.0,,25.0,25.0,25.0,16.0,,25.0,8.0,9.0,9.0,,9.0,9.0,9.0,9.0,8.0,2.0,2.0,9.0,25.0,3.0,3.0,9.0
13945,7.0,7.0,7.0,3.0,3.0,3.0,,,3.0,,,3.0,4.0,3.0,,3.0,4.0,5.0,5.0,5.0,,,5.0,1.0,,,5.0,5.0,5.0,,5.0,3.0,1.0,1.0,5.0,5.0,,,5.0
13946,18.0,18.0,18.0,18.0,18.0,15.0,18.0,,,6.0,12.0,18.0,,9.0,18.0,18.0,,5.0,5.0,5.0,,,5.0,1.0,5.0,1.0,,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,,,5.0
13947,22.0,22.0,22.0,22.0,22.0,15.0,22.0,22.0,,,22.0,22.0,,5.0,22.0,22.0,,21.0,21.0,21.0,6.0,,21.0,6.0,15.0,15.0,,15.0,15.0,15.0,15.0,6.0,,,15.0,21.0,3.0,3.0,15.0
13948,36.0,36.0,36.0,33.0,33.0,33.0,,,33.0,,,33.0,3.0,9.0,21.0,33.0,3.0,13.0,13.0,13.0,12.0,,13.0,13.0,,,1.0,1.0,1.0,,1.0,13.0,1.0,1.0,1.0,13.0,6.0,6.0,1.0
13949,3.0,5.0,5.0,3.0,3.0,3.0,,,3.0,,,3.0,,,1.0,3.0,,10.0,10.0,10.0,,,10.0,2.0,,,8.0,8.0,8.0,,8.0,6.0,,,8.0,10.0,4.0,4.0,8.0
13950,19.0,19.0,19.0,17.0,17.0,13.0,19.0,19.0,,6.0,13.0,19.0,,7.0,19.0,19.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,,,3.0,3.0,,,3.0
13951,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,,2.0,14.0,16.0,,11.0,11.0,16.0,,7.0,7.0,7.0,,,7.0,2.0,7.0,6.0,,7.0,7.0,7.0,7.0,4.0,2.0,2.0,7.0,7.0,,,7.0
13952,12.0,15.0,15.0,12.0,12.0,9.0,12.0,12.0,,,12.0,12.0,,,12.0,12.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,,,4.0,4.0,,,4.0
13953,2.0,5.0,5.0,2.0,2.0,,2.0,,,,2.0,2.0,,,,2.0,,3.0,3.0,3.0,,,3.0,,,,,,,,,,,,,3.0,,,
13954,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,3.0,3.0,,2.0,3.0,3.0,,8.0,8.0,8.0,,,8.0,3.0,8.0,8.0,,8.0,8.0,8.0,8.0,4.0,,,8.0,8.0,1.0,1.0,8.0
13955,22.0,22.0,22.0,22.0,22.0,19.0,22.0,22.0,,7.0,15.0,22.0,,,22.0,22.0,,7.0,7.0,7.0,,,7.0,1.0,7.0,7.0,,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,,,7.0
13956,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,8.0,,,8.0,8.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,,,4.0,4.0,,,4.0
13957,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,2.0,2.0,,1.0,2.0,2.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0
13958,114.0,114.0,114.0,72.0,72.0,65.0,72.0,72.0,,6.0,66.0,72.0,42.0,21.0,72.0,72.0,42.0,30.0,30.0,30.0,,,30.0,16.0,30.0,30.0,,30.0,30.0,30.0,30.0,16.0,1.0,1.0,29.0,30.0,8.0,8.0,30.0
13959,24.0,24.0,24.0,24.0,24.0,21.0,24.0,24.0,,,24.0,24.0,,7.0,24.0,24.0,,14.0,14.0,14.0,6.0,,14.0,9.0,8.0,8.0,,8.0,8.0,8.0,8.0,12.0,,,6.0,14.0,6.0,6.0,8.0
13960,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,5.0,3.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,5.0,,,5.0
13961,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,,,9.0,9.0,,7.0,9.0,9.0,,10.0,10.0,10.0,,,10.0,5.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,5.0,5.0,10.0
13962,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,,,20.0,20.0,2.0,2.0,20.0,20.0,2.0,6.0,6.0,6.0,4.0,,6.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,,,2.0,6.0,3.0,3.0,2.0
13963,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,,4.0,4.0,,,4.0,4.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
13964,43.0,43.0,43.0,26.0,26.0,20.0,26.0,26.0,,11.0,15.0,26.0,13.0,9.0,26.0,26.0,13.0,6.0,6.0,6.0,,,6.0,2.0,6.0,6.0,,6.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,,,6.0
13965,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0
13966,20.0,20.0,20.0,13.0,13.0,12.0,13.0,13.0,,,13.0,13.0,7.0,2.0,11.0,13.0,7.0,7.0,7.0,7.0,1.0,,7.0,3.0,6.0,6.0,,6.0,6.0,6.0,6.0,5.0,,,6.0,4.0,1.0,1.0,6.0
13967,10.0,10.0,10.0,10.0,10.0,7.0,5.0,,5.0,1.0,4.0,10.0,,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
13968,40.0,42.0,42.0,36.0,37.0,29.0,37.0,37.0,,1.0,36.0,37.0,3.0,20.0,37.0,37.0,3.0,15.0,15.0,15.0,,,15.0,14.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,,,15.0,13.0,6.0,6.0,15.0
13969,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,1.0,2.0,,,2.0,2.0,2.0,2.0,1.0,,,2.0,2.0,,,2.0
13970,10.0,11.0,11.0,10.0,10.0,8.0,10.0,10.0,,2.0,8.0,10.0,,4.0,5.0,10.0,,13.0,13.0,13.0,,,13.0,11.0,13.0,13.0,,13.0,13.0,13.0,13.0,11.0,,,13.0,13.0,4.0,4.0,13.0
13971,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,3.0,3.0,6.0,,2.0,6.0,6.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
13972,9.0,9.0,9.0,2.0,2.0,2.0,,,2.0,,,2.0,7.0,2.0,,2.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0
13973,83.0,90.0,90.0,83.0,83.0,81.0,83.0,,,,83.0,83.0,,81.0,80.0,83.0,,15.0,15.0,15.0,9.0,,15.0,11.0,6.0,2.0,,6.0,6.0,6.0,6.0,12.0,2.0,2.0,6.0,15.0,3.0,3.0,6.0
13974,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0
13975,12.0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,,1.0,11.0,12.0,,2.0,8.0,12.0,,9.0,9.0,9.0,,,9.0,6.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,,,6.0,9.0,3.0,3.0,9.0
13976,1063.0,1190.0,1190.0,1051.0,1051.0,943.0,1051.0,1045.0,6.0,317.0,734.0,1051.0,12.0,566.0,1017.0,1051.0,12.0,315.0,315.0,315.0,,,315.0,259.0,220.0,220.0,,220.0,220.0,220.0,220.0,260.0,251.0,251.0,220.0,315.0,,,220.0
13977,43.0,43.0,43.0,40.0,43.0,33.0,40.0,40.0,,2.0,38.0,40.0,3.0,16.0,40.0,40.0,3.0,14.0,14.0,14.0,,,14.0,7.0,14.0,14.0,,14.0,14.0,14.0,14.0,8.0,,,14.0,14.0,4.0,4.0,14.0
13978,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,13.0,3.0,13.0,13.0,,13.0,13.0,13.0,13.0,8.0,3.0,3.0,,13.0,5.0,5.0,13.0
13979,38.0,40.0,40.0,38.0,38.0,26.0,38.0,38.0,,,38.0,38.0,,3.0,38.0,38.0,,17.0,17.0,17.0,,,17.0,10.0,17.0,17.0,,17.0,17.0,17.0,17.0,10.0,1.0,1.0,17.0,17.0,3.0,3.0,17.0
13980,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,,3.0,4.0,7.0,,,3.0,7.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
13981,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0
13982,30.0,30.0,30.0,30.0,30.0,24.0,30.0,30.0,,,30.0,30.0,,12.0,30.0,30.0,,13.0,13.0,13.0,,,13.0,8.0,13.0,13.0,,13.0,13.0,13.0,13.0,11.0,,,13.0,13.0,1.0,1.0,13.0
13983,41.0,43.0,43.0,41.0,41.0,33.0,41.0,41.0,1.0,,41.0,41.0,,27.0,35.0,41.0,,14.0,14.0,14.0,,,14.0,10.0,14.0,14.0,,14.0,14.0,14.0,14.0,13.0,,,11.0,14.0,4.0,4.0,14.0
13984,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,4.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,,,4.0
13985,122.0,207.0,207.0,122.0,122.0,,122.0,122.0,,,122.0,122.0,,,,122.0,,78.0,78.0,78.0,31.0,,78.0,58.0,,,,,45.0,,45.0,58.0,,,,78.0,,,45.0
13986,83.0,90.0,90.0,58.0,58.0,46.0,,,58.0,,,58.0,25.0,30.0,10.0,58.0,25.0,16.0,16.0,16.0,,,16.0,4.0,,,16.0,16.0,16.0,,16.0,5.0,,,12.0,16.0,,,16.0
13987,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
13988,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,,6.0,6.0,,,6.0,6.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
13989,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
13990,10.0,12.0,12.0,10.0,10.0,7.0,,,10.0,,,10.0,,,,10.0,,9.0,9.0,9.0,,,9.0,5.0,,,5.0,5.0,5.0,,5.0,7.0,1.0,1.0,,9.0,,,5.0
13991,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,,2.0,3.0,3.0,,12.0,12.0,12.0,,,12.0,4.0,12.0,12.0,,12.0,12.0,12.0,12.0,8.0,4.0,4.0,12.0,12.0,,,12.0
13992,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,,,2.0,2.0,,3.0,3.0,3.0,,,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,,3.0
13993,13.0,15.0,15.0,13.0,13.0,12.0,13.0,13.0,,,13.0,13.0,,8.0,13.0,13.0,,10.0,10.0,10.0,,,10.0,9.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.0,,,10.0,10.0,4.0,4.0,10.0
13994,94.0,94.0,94.0,85.0,85.0,59.0,85.0,85.0,,35.0,50.0,85.0,7.0,12.0,83.0,85.0,7.0,62.0,62.0,62.0,,,62.0,29.0,61.0,61.0,1.0,62.0,62.0,61.0,62.0,29.0,29.0,29.0,62.0,62.0,,,62.0
13995,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,,2.0,8.0,10.0,,6.0,10.0,10.0,,9.0,9.0,9.0,,,9.0,3.0,9.0,9.0,,9.0,9.0,9.0,9.0,6.0,3.0,3.0,9.0,9.0,,,9.0
13996,23.0,23.0,23.0,23.0,23.0,18.0,23.0,23.0,,1.0,22.0,23.0,,17.0,23.0,23.0,,14.0,14.0,14.0,,,14.0,10.0,14.0,14.0,,14.0,14.0,14.0,14.0,14.0,,,14.0,14.0,4.0,4.0,14.0
13997,3.0,4.0,4.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,3.0,3.0,3.0,2.0,,3.0,3.0,,,,,,,,3.0,,,,3.0,1.0,1.0,
13998,124.0,212.0,212.0,124.0,124.0,,124.0,124.0,,,124.0,124.0,,,,124.0,,75.0,75.0,75.0,31.0,,75.0,58.0,,,,,42.0,,42.0,58.0,,,,75.0,,,42.0
13999,31.0,31.0,31.0,31.0,31.0,27.0,31.0,31.0,,4.0,27.0,31.0,,21.0,28.0,31.0,,9.0,9.0,9.0,,,9.0,7.0,9.0,9.0,,9.0,9.0,9.0,9.0,7.0,,,9.0,9.0,2.0,2.0,9.0
14000,24.0,29.0,29.0,24.0,24.0,21.0,24.0,24.0,,,24.0,24.0,,7.0,24.0,24.0,,9.0,9.0,9.0,,,9.0,7.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,,,9.0,9.0,3.0,3.0,9.0
14001,27.0,48.0,48.0,27.0,27.0,,27.0,27.0,,,27.0,27.0,,,,27.0,,16.0,16.0,16.0,3.0,,16.0,12.0,,,,,12.0,,12.0,12.0,,,,16.0,,,12.0
14002,109.0,109.0,109.0,76.0,76.0,69.0,58.0,58.0,18.0,3.0,55.0,76.0,33.0,11.0,65.0,76.0,33.0,19.0,19.0,19.0,4.0,4.0,19.0,8.0,9.0,9.0,2.0,11.0,11.0,9.0,11.0,12.0,,,11.0,18.0,2.0,2.0,11.0
14003,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,,1.0,3.0,4.0,,,4.0,4.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
14004,7.0,7.0,7.0,7.0,7.0,6.0,,,7.0,,,7.0,,,1.0,7.0,,3.0,3.0,3.0,,,3.0,1.0,,,2.0,2.0,2.0,,2.0,2.0,,,2.0,1.0,,,2.0
14005,30.0,30.0,30.0,30.0,30.0,27.0,,,30.0,,,30.0,,22.0,6.0,30.0,,6.0,6.0,6.0,,,6.0,6.0,,,5.0,5.0,5.0,,5.0,6.0,,,5.0,5.0,2.0,2.0,5.0
14006,6.0,9.0,9.0,6.0,6.0,5.0,6.0,6.0,,,6.0,6.0,,,6.0,6.0,,5.0,5.0,5.0,,,5.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,2.0,,,5.0,5.0,,,5.0
14007,6.0,6.0,6.0,6.0,6.0,5.0,,,6.0,,,6.0,,,,6.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0
14008,23.0,24.0,24.0,23.0,23.0,19.0,23.0,23.0,,1.0,22.0,23.0,,,23.0,23.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,,,,4.0
14009,32.0,36.0,36.0,26.0,26.0,24.0,,,26.0,,,26.0,4.0,,10.0,26.0,4.0,12.0,12.0,12.0,,1.0,12.0,9.0,,,8.0,8.0,8.0,,9.0,9.0,3.0,3.0,8.0,12.0,,,9.0
14010,43.0,43.0,43.0,43.0,43.0,34.0,43.0,43.0,,2.0,41.0,43.0,,5.0,40.0,43.0,,7.0,7.0,7.0,,,7.0,3.0,4.0,4.0,3.0,7.0,7.0,4.0,7.0,4.0,3.0,3.0,7.0,7.0,,,7.0
14011,69.0,74.0,74.0,55.0,55.0,48.0,55.0,55.0,1.0,9.0,46.0,55.0,14.0,1.0,55.0,55.0,14.0,12.0,12.0,12.0,,,12.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,11.0,6.0,6.0,10.0,12.0,1.0,1.0,10.0
14012,15.0,15.0,15.0,15.0,15.0,14.0,15.0,15.0,,10.0,5.0,15.0,,3.0,15.0,15.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0
14013,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,,,,2.0
14014,63.0,63.0,63.0,61.0,61.0,54.0,61.0,61.0,,4.0,57.0,61.0,2.0,27.0,61.0,61.0,2.0,42.0,42.0,42.0,,,42.0,8.0,42.0,42.0,,42.0,42.0,42.0,42.0,8.0,8.0,8.0,41.0,42.0,,,42.0
14015,53.0,63.0,63.0,39.0,39.0,37.0,39.0,39.0,,1.0,38.0,39.0,10.0,25.0,25.0,39.0,10.0,11.0,11.0,11.0,,,11.0,4.0,10.0,10.0,,10.0,10.0,10.0,10.0,7.0,1.0,1.0,5.0,4.0,5.0,5.0,10.0
14016,26.0,28.0,28.0,26.0,26.0,22.0,26.0,26.0,,,26.0,26.0,,22.0,26.0,26.0,,9.0,9.0,9.0,,,9.0,6.0,9.0,9.0,,9.0,9.0,9.0,9.0,9.0,,,9.0,9.0,3.0,3.0,9.0
14017,11.0,11.0,11.0,11.0,11.0,11.0,,,11.0,,,11.0,,,7.0,11.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
14018,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,,,8.0,8.0,,,8.0,8.0,,9.0,9.0,9.0,,,9.0,1.0,8.0,8.0,1.0,9.0,9.0,8.0,9.0,4.0,1.0,1.0,9.0,9.0,,,9.0
14019,26.0,26.0,26.0,26.0,26.0,21.0,26.0,26.0,,4.0,22.0,26.0,,4.0,21.0,26.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,,,,3.0,3.0,,,3.0
14020,12.0,20.0,20.0,12.0,12.0,9.0,12.0,12.0,,,12.0,12.0,,9.0,12.0,12.0,,4.0,4.0,4.0,,,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,,,4.0,4.0,,,4.0
14021,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,,,9.0,9.0,,4.0,9.0,9.0,,12.0,12.0,12.0,,,12.0,11.0,12.0,12.0,,12.0,12.0,12.0,12.0,12.0,,,10.0,10.0,4.0,4.0,12.0
14022,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,,5.0,5.0,,4.0,5.0,5.0,,19.0,19.0,19.0,,,19.0,10.0,19.0,19.0,,19.0,19.0,19.0,19.0,10.0,,,19.0,19.0,5.0,5.0,19.0
14023,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,14.0,14.0,,4.0,14.0,14.0,,3.0,3.0,3.0,,,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,,,3.0
14024,20.0,20.0,20.0,20.0,20.0,19.0,20.0,20.0,,1.0,19.0,20.0,,3.0,18.0,20.0,,8.0,8.0,8.0,,,8.0,4.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,6.0,8.0,4.0,4.0,8.0
14025,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
14026,20.0,20.0,20.0,18.0,18.0,16.0,,,18.0,,,18.0,,,,18.0,,7.0,7.0,7.0,2.0,,7.0,7.0,,,5.0,5.0,5.0,,5.0,7.0,5.0,5.0,3.0,7.0,1.0,1.0,5.0
14027,26.0,26.0,26.0,26.0,26.0,26.0,,,26.0,,,19.0,,,2.0,19.0,,20.0,20.0,20.0,,,20.0,18.0,,,20.0,20.0,20.0,,20.0,18.0,,,20.0,20.0,9.0,9.0,20.0
14028,7.0,8.0,8.0,7.0,7.0,5.0,,,7.0,,,7.0,,,,7.0,,3.0,3.0,3.0,,,3.0,1.0,,,2.0,2.0,2.0,,2.0,1.0,,,,3.0,,,2.0
14029,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,15.0,15.0,,15.0,15.0,15.0,,7.0,7.0,7.0,,,7.0,,7.0,7.0,,7.0,7.0,7.0,7.0,1.0,,,7.0,7.0,,,7.0
14030,46.0,46.0,46.0,46.0,46.0,38.0,46.0,46.0,,1.0,45.0,46.0,,2.0,44.0,46.0,,23.0,23.0,23.0,,,23.0,3.0,23.0,23.0,,23.0,23.0,23.0,23.0,6.0,,,23.0,23.0,1.0,1.0,23.0
14031,8.0,8.0,8.0,8.0,8.0,7.0,,,8.0,,,8.0,,2.0,,8.0,,5.0,5.0,5.0,,,5.0,3.0,,,5.0,5.0,5.0,,5.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0
14032,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,,3.0,3.0,6.0,,2.0,1.0,6.0,,2.0,2.0,2.0,,,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0
14033,29.0,46.0,46.0,29.0,29.0,23.0,29.0,29.0,,1.0,28.0,29.0,,22.0,29.0,29.0,,15.0,15.0,15.0,,,15.0,9.0,15.0,15.0,,15.0,15.0,15.0,15.0,13.0,,,15.0,15.0,4.0,4.0,15.0
14034,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
14035,25.0,27.0,27.0,24.0,24.0,14.0,24.0,24.0,2.0,1.0,23.0,24.0,1.0,11.0,24.0,24.0,1.0,23.0,23.0,23.0,,,23.0,19.0,23.0,23.0,,23.0,23.0,23.0,23.0,19.0,3.0,3.0,23.0,23.0,8.0,8.0,23.0
